,company,title,source,head,url
267,(주)해뜰볕,"단순하게, 더욱 단순하게![내가 만난 名문장]",동아일보," “여름날 아침이면, 언제나처럼 멱을 감은 다음 볕이 잘 드는 문 앞에 앉아 해 뜰 녘부터 한낮까지 한없이 공상에 잠기곤 했다. 주변에는 소나무 호두나무 옻나무가 무성했고, 그 누구도 방해하지 않는 호젓함과 정적이... ",https://www.donga.com/news/article/all/20210621/107549267/1
268,(주)해뜰볕,[최돈선의 예술인 탐방지도-비밀의 방] 31.쇄빙선 선장 박기동 시인의 항해,강원도민일보," 나는 그가 이 시집으로 그 흔한 문학상 하나쯤 타는 줄 알았다.그러나 그에겐 아무 것도 주어지지 않았다.... 대학교수로 임용되고 난 후,스포츠과학부 교수로 눈코 뜰 새가 없었다.그렇게 8년이 지나 '나는 아직도'를... ",http://www.kado.net/news/articleView.html?idxno=1077718
269,(주)해뜰볕,"[역경을 이긴 연예인 (10)] '빈 술독'에 갇혔던 진성, 세 차례의 '절망'을 딛...",뉴스투데이, <편집자 주> [사진제공=TV조선] [뉴스투데이=] 트로트 가수 진성은 각종 트로트 예능에서 심사위원이자... 병원에 입원한 진성은 해가 뜰 때까지 복도를 서성이며 밤을 지새웠다. 의사가 없는 밤에 자다가 죽을지도 모른다는... ,https://www.news2day.co.kr/161474
270,(주)해뜰볕,[김지철 목사 설교] “내가 어찌 아끼지 아니하겠느냐”,크리스천투데이, 해가 뜰 때에 하나님이 뜨거운 동풍을 예비하셨고 (요나 4:8) 하나님은 요나가 하나님의 마음을 이해할 수... 해가 뜰 때에 하나님이 뜨거운 동풍을 예비하셨고 해는 요나의 머리에 쪼이매 요나가 혼미하여 스스로 죽기를... ,http://www.christiantoday.co.kr/articles/292691/20160730/김지철-목사-설교-내가-어찌-아끼지-아니하겠느냐.htm
271,(주)해뜰볕,[인간극장] 경북 봉화산사 지욱·송준 '금쪽같은 비구니 스님'…출가부터 만남...,Queen," 40여 년 전인 고등학교 2학년 때 출가해 산사의 관리를 책임지느라 눈, 코 뜰 새 없이 바쁜 '맥가이버' 지욱... 그 후 은사 스님의 가르침대로 스님은 뭐든지 할 줄 알아야 한다고 생각해, 닥치는 대로 배워나가기 시작했다.... ",http://www.queen.co.kr/news/articleView.html?idxno=340481
272,(주)휴맥,인천utd-휴맥컴퍼니 자문협약 체결,경인일보," 프로축구 인천 유나이티드(대표이사 박영복)가 (주)휴맥컴퍼니(공동대표·황인규·황강연)와 인사노무관리, 급여관리 등 제반 업무지원을 무상 제공받는 자문협약을 체결했다고 23일 밝혔다. 최근 인천축구전용경기장... ",http://www.kyeongin.com/main/view.php?key=20160623010008005
273,(주)휴맥,[리스트업] '2020 대한민국 일자리 으뜸기업',이코노미톡뉴스, (주)한살림사업연합 / (주)휴맥 / SK스토아 주식회사 / 다이슨코리아유한회사 / 대성운수주식회사 / 보로노이주식회사 / 수완센트럴병원 /에스케이모바일에너지(주) / 여수한국병원 / 오아주식회사 / 우일정보기술(주)... ,http://www.economytalk.kr/news/articleView.html?idxno=207330
274,㈜건축사사무소 아라그룹,"[LH설계공모] 유선ENG-행림건축, 57억원 '울산다운2 A3블록' 설계권 확보",신아일보, 재우건축사사무소-건축사사무소아라그룹 컨소시엄이 맞붙는다. 부천대장 A1블록 설계용역비는 23억9400만원이다. 용역비 27억8400만원 규모 부천대장 A9블록에는 피에이씨건축사사무소-상지엔지니어링건축사사무소... ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1567289
275,㈜건축사사무소 아라그룹,그린리모델링 최우수작에 아라그룹건축사사무소 작품 선정,이투데이," 국토교통부와 한국시설안전공단은 장애인복지시설인 부산직업재활원을 대상으로 한 ‘그린리모델링 행복릴레이 아이디어 공모전’ 심사결과, 최우수작에 아라그룹건축사사무소 왕정한씨의 ‘Sustainable SKIN’... ",http://www.etoday.co.kr/news/section/newsview.php?idxno=792715
276,㈜건축사사무소 아라그룹,"서울부동산포럼, 6대 신임회장에 왕정한 아라그룹 대표 선임",매일경제, 사단법인 서울부동산포럼은 왕정한 건축사사무소 아라그룹 대표(57)를 6대 신임회장으로 선임했다고 16일 밝혔다. 도시·건축 전문가이자 부동산 디벨로퍼인 왕 신임회장은 1998년 아라그룹 합류 전까지 건축사사무소... ,http://news.mk.co.kr/newsRead.php?no=55054&year=2020
277,㈜건축사사무소 아라그룹,[작지만 강한 기업] 아라그룹..건축설계 '전문화' 도입한 프로페셔널,한국경제, 판매유통시설 및 아파트형 공장 설계 전문으로 통하는 (주)건축사사무소 아라 그룹(www.aragroup.co.kr)의 왕정한 소장은 건축설계분야에 전문화 바람을 일으 키고 있는 인물이다. 건축사사무소 문을 연지 올해로 6년째에... ,https://n.news.naver.com/mnews/article/015/0000693643
278,㈜건축사사무소 아라그룹,아라그룹 '서스테이너블 스킨' 부산직업재활원 리모델링 최우수작,부산일보, 국토부 '그린리모델링 공모전' 장애인 복지시설인 부산직업재활원의 리모델링 아이디어 공모에서 아라그룹 건축사사무소의 '서스테이너블 스킨(Sustainable SKIN)'이 최우수작으로 선정됐다. 17일 국토교통부와... ,http://news20.busan.com/controller/newsController.jsp?newsId=20130917000116
279,㈜건축사사무소 아라그룹,‘하이엔드’ 주거시설 설계 수주 경쟁 ‘치열’,e대한경제," 이에 앞서 관심을 모았던 고급 빌라 ‘더펜트하우스청담(PH129)’의 경우 건축사사무소아라그룹이 설계를 맡았다. ‘PH129’는 청담동 129 일대 옛 엘루이호텔 부지에 지하 6층, 지상 20층 29가구 규모의 고급 단지다. 최고층... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202205181523380140522
280,㈜건축사사무소 아라그룹,창원시 건축대상제 대상에 ‘창원한마음병원’,경남신문," (설계자 ㈜건축사사무소아라그룹)와 성산구 귀곡동 근린생활시설 ‘플로팅717’(설계자 JM건축사사무소), 동상은 진해구 수도동 근린생활시설 및 단독주택 ‘SD 165’(설계자 건축사사무소 건향), 의창구 북면 운동시설 및... ",http://www.knnews.co.kr/news/articleView.php?idxno=1365116
281,㈜건축사사무소 아라그룹,창원시 제9회 건축대상제 수상작 선정,경남도민신문," (설계자 ㈜건축사사무소아라그룹)와 성산구 귀곡동에 위치한 근린생활시설 '플로팅717(설계자 JM건축사사무소), 동상은 진해구 수도동에 위치한 근린생활시설 및 단독주택 'SD 165'(설계자 건축사사무소 건향), 의창구... ",http://www.gndomin.com/news/articleView.html?idxno=299605
282,㈜건축사사무소 아라그룹,창원시 건축대상에 ‘창원한마음병원’…도시 품격 향상,뉴스1," 금상은 의창구 사림동에 위치한 업무시설 ‘시그니처M’(유엔에이건축사사무소), 은상 의창구 팔용동 소재 지식산업센터 ‘창원 스마트업타워’(건축사사무소아라그룹)와 성산구 귀곡동의 근린생활시설... ",https://www.news1.kr/articles/?4515813
283,㈜건축사사무소 아라그룹,‘제18회 광주건축도시문화제’…27-30일 광주시청 시민홀 비대면 전시,광주매일신문," 광주시건축사회가 주관한 제25회 ‘광주건축상’ 주거부문에서는 조경빈 필동2가 아키텍츠 건축사사무소의 ‘220’작품이, 비주거부문에서는 이상포 ㈜건축사사무소 아라그룹의 ‘첨단 와이어즈파크 지식산업센터’가... ",http://www.kjdaily.com/article.php?aid=1635242909558866006
284,경남산업전자,"[인사] 하나은행, 경남 창원시",비즈니스포스트, 이동주 △국제전자센터 이승한 △천안공단 이충선 △해운대동백 임지완 △을지로금융센터 장문영... 최유정 ◆ 경남 창원시 5급 승진 △도시계획과장 오동환 △농업기술센터 농산물도매시장관리과장 직무대리 백영란... ,https://www.businesspost.co.kr/BP?command=article_view&num=286895
285,경남산업전자,4차 산업혁명 ‘스마트팩토리’가 답이다,경남신문," 산업 분야 등에 가점을 둘 수 있다. 올해는 전국적으로 79개교 102개 학과가 선정됐다. 학과 개편 유형을 교과군별로 보면 전기·전자(17%), 기계(16%), 디자인문화콘텐츠(13%), 농림수산해양(11%) 순 등으로 나타났다. ◇경남 총... ",http://www.knnews.co.kr/news/articleView.php?idxno=1381047
286,경남산업전자,"경남 ‘김해 신천일반산업단지’ 공사착공, 입주기업 모집",위키트리, 제조업 ▲전기장비제조업 ▲전자부품·컴퓨터 및 통신장비 제조업 ▲기타 운송장비 제조업 ▲기타 제품 제조업 등이다. 김해 신천일반산업단지는 입주기업에 한해 풍부한 지원 혜택을 제공한다. 지방자치단체의... ,https://www.wikitree.co.kr/articles/770820
287,경남산업전자,"창원상의 4개 분과위원회, 후반기 위원장 선출 [경남소식]",쿠키뉴스," AKCSE는 전기·전자, 소프트웨어, 로봇, 반도체, 나노, 지질공학, 바이오메디칼, 환경 등 다양한 분야에서... ◆경남지방병무청, 보충역 산업기능요원 온라인 채용박람회 개최 경남지방병무청은 7월11일부터 22일까지... ",http://www.kukinews.com/newsView/kuk202207110114
288,경남산업전자,"[창녕군소식] 생태계의 보고 우포늪, 경남대표 친환경 여행지로 선정 外",아주경제," 경상남도 관광재단, 경남대표 친환경 여행지에 우포늪 선정 아주경제=(창녕)박연진 기자 cosmos1800@ajunews.com... (마늘)산업기반구축사업(30억원) 등 6개로 총 사업비 461억원 규모에 국비는 313억원이다. 김부영 군수는 ""민선... ",https://www.ajunews.com/view/20220713141023080
289,경남산업전자,"[경상국립대] 6차산업학과, ‘원예치유 프로그램’ 운영 外",일요신문," 1984년부터 1989년까지 대우전자㈜ MIS실에서 생산관리 정보화를 담당했고, 1989년부터 2000년까지... 칠암창업보육센터는 경남 지역산업에 부합하고 성장 가능성이 높은 창업기업을 적극적으로 발굴하고 사업화 지원을... ",https://ilyo.co.kr/?ac=article_view&entry_id=432376
290,경남산업전자,"경남교육청, 2025년 완료 목표 '아이톡톡' 개발현황 보고회",뉴시스," 한국전자통신연구원 박준희 단장이 각각 국내 빅데이터와 인공지능 기술의 개발 수준, 아이톡톡의 성과를 견주어 의견을 밝혔다. 이들은 산업에 집중된 인공지능 기술을 공교육에서 특화 모델로 개발하는 것에 대한... ",http://www.newsis.com/view/?id=NISX20220707_0001934909&cID=10812&pID=10800
291,경남산업전자,[오늘의 주요 일정] '기술 유출' 삼성전자·하이닉스 협력사 임직원 공판,세이프타임즈," 삼성전자·하이닉스 협력사 임직원 1심 속행 공판(14:00 서울중앙지법 417호) ▲ '세무조사 무마 뒷돈... 남구청) [경남] ▲ 창원시·산업은행, 원전산업 생태계 경쟁력 강화 공동추진 업무협약(13:30 시민홀)... ",http://www.safetimes.co.kr/news/articleView.html?idxno=112596
292,경남산업전자,창원시장 취임 뒤 첫 방문 기업 LG전자,서울신문, 홍남표 경남 창원시장이 구자천 창원상공회의소 회장과 함께 8일 창원 LG전자 스마트파크를 방문했다. 홍... 이날 홍 시장 등이 방문한 LG스마트파크는 4차 산업혁명 시대를 열어갈 최첨단 스마트공장이다. 인공지능(AI)... ,https://www.seoul.co.kr/news/newsView.php?id=20220708500102&wlog_tag3=naver
293,경남산업전자,"경상남도, 가계 물가 경감 매주 e경남몰 할인쿠폰 발행 [경남브리핑]",쿠키뉴스," 6차산업 인증제품 등)으로, 아이디별 1매가 발행되며 최대 할인금액은 1만원이다, 추석 및 김장행사에는 최대 2만원까지 할인받을 수 있다. e경남몰 첫 번째 농할쿠폰 행사는 7월6일부터 10일까지 진행되며 특히 이번... ",http://www.kukinews.com/newsView/kuk202207060204
294,경남지방행정발전연구원(주),"경남농협-경남연구원, 경남 농업·농촌 활성화 방안 정책 토론회 개최",쿠키뉴스," 경남농협(본부장 김주양)과 경남연구원은 13일 경남농협 회의실에서 고향사랑기부제 도입에 따른 경남 농업... 국가균형발전위원회 자문위원이다. 민주당경남도당은 다음 주 초 창원시 진해구, 진주시갑... ",http://www.kukinews.com/newsView/kuk202207130182
295,경남지방행정발전연구원(주),"대전자치경찰위원회, 자치경찰 시행 1주년 기념 정책 세미나 개최",데일리한국," 대전경찰청장, 경남·충남자치경찰위원회 사무국장, 대전경찰청 관계자, 경찰 관련 대학교수, 연구원 등 각... 범죄예방 △지방행정과 치안 행정의 연계성 강화 △자치경찰의 실질적 권한 강화 및 향후 발전방안 △과학... ",http://daily.hankooki.com/news/articleView.html?idxno=844506
296,경남지방행정발전연구원(주),[인사] 법무부 외,독서신문, (한국형사·법무정책연구원 파견) 조두현 박지용 임예진 진혜원 류남경 박종선(국무조정실 파견) 박인우... 화성시 ◇ 지방행정사무관 전보 ▲ 언론담당관 이광훈 ▲ 비서실장 손훈기 ▲ 마도면장 박재범 ■ 국립공원공단... ,http://www.readersnews.com/news/articleView.html?idxno=106143
297,경남지방행정발전연구원(주),'최저임금·주52시간' 광역시가 결정…국토발전 경쟁 유도를 [Big Picture],매일경제, 최경수 한국개발연구원(KDI) 박사의 최근 연구에 의하면 지식서비스 기업은 대부분 수도권에 자리를 잡았다.... 지금도 각 부처는 지방소멸 억제에 나서고 있다. 행정안전부는 대응기금까지 만들었다. 그러나 직업을 찾아... ,http://news.mk.co.kr/newsRead.php?no=144426&year=2022
298,경남지방행정발전연구원(주),‘제19회 지역신문의 날’ 안양·군포·의왕·과천 6명 수상,브레이크뉴스," 대변인실 지방행정주사), 한계수(강진경찰서 교통관리계 경위), 서영준(부평구의회 사무국 주무관) CEO대상 이병철(신한신용정보(주) 대표이사), 이종윤((사)... ",http://www.breaknews.com/906327
299,경남지방행정발전연구원(주),"대전자치경찰위, 자치경찰제 시행 1주년 기념 정책 세미나 개최",브레이크뉴스, 범죄예방 ▲지방행정과 치안 행정의 연계성 강화 ▲자치경찰의 실질적 권한 강화 및 향후 발전방안 ▲과학 치안 활동을 위한 첨단 과학기술 개발 등 대전자치경찰... ,http://www.breaknews.com/907039
300,경남지방행정발전연구원(주),"""연방제 개헌, 지방분권·균형발전·행정수도 세종시 실현 필수 요건""",세종의 소리," (사진=세종시) 국가균형발전 및 지방분권, 세종시가 행정수도로 제대로 정착을 하려면 연방제 수준의 개헌을... 국가균형발전‧지방분권‧상생발전 충청권공동대책위원회가 주최했다. 또 세종시와 대전세종연구원... ",http://www.sjsori.com/news/articleView.html?idxno=54014
301,경남지방행정발전연구원(주),[연합뉴스 이 시각 헤드라인] - 14:30,연합뉴스," 과학기술정보통신부(과기정통부)와 한국항공우주연구원(항우연)은 22일 오전 3시 1분께 대전 항우연... 윤 대통령은 이날 오전 경남 창원시 원자력 발전 설비 업체인 두산에너빌리티를 방문해 ""더 키워나가야 할... ",https://www.yna.co.kr/view/AKR20220622097700011?input=1195m
302,경남지방행정발전연구원(주),항공·우주 산업 중심지로 육성…경남 지역균형 발전 이끈다,뉴스경남, 있도록 행정 역량을 집중하겠다”고 말했다. 또한 “항공과 우주산업은 연관성이 매우 높으며 경남의 항공산업 인프라를 기반으로 우주산업 육성 시 시너지가 배가될 것이다. 국가 균형발전에도 기여할 것으로... ,http://www.newsgn.com/315326
303,경남지방행정발전연구원(주),[Who Is ?] 한동훈 법무부 장관,비즈니스포스트, 경제발전을 뒷받침할 수 있도록 법무 행정을 현대화하고 글로벌 스탠더드에 맞게 사법제도를 정비해나가는... 2006년 3월 미국을 떠나 대검찰청 중앙수사부 검찰연구원으로 돌아온 뒤 현대차 비자금 사건 수사를 맡아... ,https://www.businesspost.co.kr/BP?command=article_view&num=284194
304,고은,"'오은영리포트' 하하 ""별과 따로 돈 관리..각자 번 돈 각자 쓰니 비자금도 깨...",MBC연예," 고은이는 고은이가 번 돈 쓰고, 나는 내가 번 돈 쓴다. 물론 생활비도 다 준다. 알아서 고은이가 저축하고 한다. 그러니까 비자금은 깨끗하다. 서로 궁금해하지도 않는다""고 말했다. 한편 매주 월요일 밤 10시 30분 방영되는... ",http://enews.imbc.com/News/RetrieveNewsInfo/353509
305,고은,"고은빛여성병원, 마취과 전문의 상주 응급 분만 수술 진행 ",베이비뉴스, 강동 고은빛여성병원 전경. ⓒ고은빛여성병원 강동 고은빛여성병원이 분만 센터 내 마취통증의학과 전문의가 상주하는 등 응급 수술 및 분만이 가능한 시스템을 제공하고 있다고 8일 밝혔다. 병원은 산부인과 분만 및... ,https://www.ibabynews.com/news/articleView.html?idxno=106299
306,고은,"[현장 S트리밍] '늦깎이 신인왕' 이윤정, ""고은언니 만나면 이기고 싶다""",STN 스포츠, 이고은과 함께 도로공사의 공격을 이끈 이윤정은 중고 신인으로 신인왕까지 차지했다. 이윤정은 8일부터 3일... 이고은이 자유계약(FA)으로 페퍼 저축은행 유니폼을 입었다. 이에 이윤정이 주전 세터를 맡아 '3년차' 안예림... ,http://www.stnsports.co.kr/news/articleView.html?idxno=152160
307,고은,금감원장 '이자장사' 경고 통했나…줄줄이 내려가는 대출금리 [고은빛의 금융...,한국경제언론사 선정," 최근 은행권 대출금리 인하가 확산할 조짐을 보이고 있다. 윤석열 대통령과 이복현 금융감독원장이 대출금리 인하 압박에 한목소리를 내면서다. 윤 대통령은 지난 20일 수석비서관회의에서 ""금리 상승 시기에... ",https://www.hankyung.com/economy/article/2022062447616
308,고은,"제주 色 짙은 고은 화가, 7월 13일~19일 서울서 개인전",제주의소리," 제주 미술작가 고은은 7월 13일부터 19일까지 서울 종로구 인사동 소재 갤러리이즈에서 13번째 개인전을 개최한다. 이번 전시에서 고은 작가는 제주의 숲, 바다, 시골 풍경을 고스란히 담은 신작 30점과 드로잉을 함께... ",http://www.jejusori.net/news/articleView.html?idxno=405333
309,고은,"하하 ""비자금 깨끗, ♥아내 별과 수입 각자 관리""(오은영 리포트) [TV캡처]",스포츠투데이," 하하는 ""아내 고은이(별)는 고은이가 번 돈을 쓰고, 나는 내가 번 돈을 쓴다. 생활비도 다 주고, 아내 고은이가 저축한다""며 ""비자금은 이상하다. 그래서 비자금 문제는 깨끗하다. 서로 궁금해하지도 않는다""고 전했다.... ",http://www.stoo.com/article.php?aid=81235860249
310,고은,"고물가, 언제쯤 잡힐까",MBC," 경제팀 고은상 기자에게 몇 가지 물어보겠습니다. 고은상 기자. 6%라는 숫자, 24년 만에 보는 숫자란 말이죠. 물가 대체 언제쯤 꺾이는 건가요? ◀ 기자 ▶ 아직 조심스럽기는 하지만 가을부터는 꺾일 거라는 전망이 나오고... ",https://imnews.imbc.com/replay/2022/nwdesk/article/6385251_35744.html
311,고은,그때 그시절 거닐던..“제주색 담뿍”,JIBS언론사 선정," 자신만의 채색방법으로 제주 자연을 따스한 감성에 담아 그려온 고은 작가의 13번째 개인전이 7월 13일부터... 작가노트를 통해 고은 작가는 ""제주의 아름다운 숲과 바다 위의 섬들, 사라져가는 시골 슬레이트집과 돌담... ",http://www.jibs.co.kr/news/articles/articlesDetail/24113?feed=na
312,고은,"고은떡집 고황민 사장, 성금 100만 원 기탁",대전일보," 음성군 맹동면 고은떡집(사장 고황민)은 지난 24일 저소득층을 위해 성금 100만 원을 맹동면지역사회보장협의체(공동위원장 김태선, 정만택)에 기탁했다. 고황민 사장은 ""이번 성금은 고은떡집 개업 3주년을 기념함과... ",http://www.daejonilbo.com/news/articleView.html?idxno=2010748
313,고은,사라져 가는 부산을 찍다,부산일보언론사 선정," 오전 11시에는 고은사진미술관에서 박종우 사진가와의 대화가, 오후 2시 30분에는 부산시립미술관에서... 고은사진미술관의 부산 프로젝트-박종우전 ‘부산이바구’에서는 다큐멘터리 사진가의 눈으로 기록한 부산을... ",http://www.busan.com/view/busan/view.php?code=2022062317475022022
314,나우온,"휠라XBTS '나우온' 컬렉션 선봬…""21일 예약판매 돌입""",뉴스1, 휠라는 브랜드 글로벌 모델 방탄소년단과 함께한 'FILA X BTS 나우 온(Now ON) 컬렉션'을 선보인다고 19일 밝혔다. 방탄소년단의 히트곡인 'ON'의 발매 1주년을 기념하며 성원을 보내온 팬들에게 보답하기 위해 기획됐다. 오는... ,https://www.news1.kr/articles/?4216680
315,나우온,스마트폰을 스마트하게 만들 인공지능 기술,UPI뉴스, 나우 온 탭(Now on Tap)이란 명칭의 솔루션은 문맥 검색 자체를 모든 형태의 스마트폰 활동들에서 사용하도록... 이는 구글 나우온 탭 기능들을 이미 포함시켜 제공하고 있다. 나우온 탭이 향후 출시될 차기 안드로이드에서... ,http://www.itnews.or.kr/?p=15041
