,company,title,source,head,url
11,에버네솔,"OCI, 대만 에버솔과 납품계약 4900억원어치 불발된 채 결국 해지",뉴스1, ⓒ News1 대만 에버솔에 6714억원 납품계약...20%만 이행된채 해지 OCI가 대만 에버솔(EVERSOL)과 맺었던 대규모 공급 계약을 만기 보름을 앞두고 해지했다. OCI는 대만 태양광업체 에버솔과 맺은 폴리실리콘 공급계약... ,http://news1.kr/articles/?2860180
12,에버네솔,"[LOL]에버8, 럼블과 아우렐리온 솔 앞세워 3세트 승리",아이뉴스24, <아이뉴스24> [아이뉴스24 박준영기자] 에버8 위너스가 럼블과 아우렐리온 솔의 강력한 화력을 앞세워 CJ 엔투스를 꺾고 세트스코어를 2대1로 역전했다. 에버8은 21일 아프리카 프릭업 스튜디오에서 열린 '2017 리그 오브... ,http://www.inews24.com/php/news_view.php?g_serial=1019096&g_menu=020534&rrf=nv
13,에버네솔,"[롤챔스] 에버8, 잭스-아우렐리온 솔 활용한 교전 연승으로 kt에 역전! 1-1!",데일리e스포츠, ◆리그 오브 레전드 챔피언스 코리아 서머 2017 6주차 ▶kt 롤스터 1-1 에버8 위너스 1세트 kt 승 < 소환사의협곡 > 에버8 2세트 kt < 소환사의협곡 > 승 에버8 에버8 위너스가 톱 라이너 '기인' 김기인과 미드 라이너 '셉티드... ,http://www.dailygame.co.kr/view.php?ud=2017071621462146659
14,에버네솔,"에버조이 건식 반신욕기·족욕기, 겨울철 삶의질 향상템으로 각광",더퍼블릭, 에버조이 족욕기는 족욕과 좌훈을 모두 즐길 수 있는 대표적인 에버조이의 제품으로  누적 판매량이 5만개 이상이며 3300개 이상의 후기가 남겨질 정도로 건식 족욕기의 대명사로 불리는 제품이다. 200년된 캐나다산 솔... ,https://www.thepublic.kr/news/newsview.php?ncode=1065588768932873
15,에버네솔,"브리트니 스피어스, 새 연인 찰리 에버솔과의 다정샷 공개 '화기애애'",아주경제," 찰리 에버솔 브리트니 스피어스[사진=브리트니 스피어스 트위터] 세계적 팝스타 브리트니 스피어스가 새 연인 찰리 에버솔과 함께 찍은 셀카를 공개했다. 브리트니 스피어스는 11일(한국시간) 자신의 트위터에 ""이 남자... ",http://www.ajunews.com/view/20141111104715704
16,에버네솔,"브리트니 스피어스, ""새 남친 찰리 에버솔""...벌써 몇번째?",아시아투데이, US위클리는 5일(현지시간) 브리트니가 찰리 에버솔과 열애 중이라고 보도하며 새로운 열애상대인 에버솔이 미국 쇼프로그램 SNL의 연출자 딕 에버솔의 아들로 현재 영화 프로듀서 겸 작가로 활동하고 있다고... ,http://www.asiatoday.co.kr/view.php?key=20141106010003149
17,에버네솔,"소비자원 ""에버홈 초고속 블렌더 제품 내구성 미흡""",미디어펜," 초고속 블렌더 제품들 [사진=미디어펜] 주방용품업체 에버홈의 초고속 블렌더 제품 내구성이 타사... 시험 평가 대상은 닌자(CT641KR), 리큅(BS7), 바이타믹스(E320), 에버홈(EV-SB9000), 쿠첸(CM-PC101DG), 테팔(BL9338KR), 필립스... ",http://www.mediapen.com/news/view/558375
18,에버네솔,"FTX, 로빈후드 인수 방안 내부 모색 중 등",매일경제," 에버랜드 인기 캐릭터 ‘밤밤맨’ NFT, 내달 2일 발행 이데일리에 따르면 에버랜드가 여름 축제 ‘썸머워터펀’의 메인 캐릭터 ‘밤밤맨’의 NFT를 내달 2일부터 5일까지 발행한다. 총 8종 240개 NFT가 선착순 판매될... ",http://news.mk.co.kr/newsRead.php?no=563474&year=2022
19,에버네솔,"에버솔 회장 ""사고 비행기는 6미터 상공에서 추락""",조이뉴스24, <조이뉴스24> 딕 에버솔 NBC스포츠 회장을 태운 비행기가 활주로 이륙 뒤 불과 6미터 상공에서 곤두박질친 것으로 드러났다. 사고현장에서 극적으로 구출된 에버솔은 사건발생 4일 뒤인 2일(한국시간) 관계당국의 조사에서... ,https://n.news.naver.com/mnews/article/111/0000001790?sid=104
20,엔컴,"한라엔컴㈜, 구조용 순환골재 콘크리트 2만㎥ 납품",데일리경제," 구조용 순환골재 콘크리트 타설 전경 (사진 제공 : 한라엔컴) '한라엔컴㈜'은 구조용 순환골재 콘크리트를 2만㎥ 이상 납품에 성공했다고 4일 밝혔다. 이번 성과는 한국건설기술연구원 이세현 박사팀, 성신레미컨... ",http://www.kdpress.co.kr/news/articleView.html?idxno=113856
21,엔컴,"한라엔컴, 구조용 순환골재 콘크리트 2만㎥ 납품",서울경제TV," 한라엔컴은 2만㎥ 이상의 구조용 순환골재 콘크리트 납품에 성공했다고 밝혔다.이번 실적은 품질관리가 매우... 하지만 이번 2만㎥ 달성은 건축물의 뼈대 즉, 구조 부위에 적용되어 그 의미가 크다.한라엔컴은 자체 개발한... ",http://www.sentv.co.kr/news/view/623978
22,엔컴,"부산진구, 엔컴(주)와 '스마트돌봄시스템 구축 사업'을 위한 위탁계약 체결",부산일보," 부산 부산진구(구청장 권한대행 김병기)는 26일 부산진구청 자치협력실에서 엔컴(주) (대표이사 오명호)와... 위탁기관인 엔컴(주)는 국내 유일 사회보장정보원 표준연계모듈검증확인서를 보유한 업체로, 3년 전부터... ",http://www.busan.com/view/busan/view.php?code=2022052801242203906
23,엔컴,"[2021부울경스마트팩토리] 엔컴, AI 영상분석 솔루션 선보여",인더스트리뉴스, 엔컴(대표 오명호)이 10월 20일부터 22일까지 부산 벡스코(BEXCO) 제2전시장에서 열리는 '2021 부산·울산·경남 스마트팩토리 컨퍼런스 & 엑스포(SMART FACTORY KOREA 2021)'에서 AI 영상분석 솔루션을 선보였다. AI 영상분석... ,http://www.industrynews.co.kr/news/articleView.html?idxno=44084
24,엔컴,"[2020부울경스마트팩토리] 엔컴, AI 영상분석 기반 가공철근 생산성 향상 시스...",인더스트리뉴스, 엔컴(대표 오명호)이 11월 18일부터 20일까지 부산 벡스코(BEXCO) 제2전시장에서 열리는 '2020 부산·울산·경남 스마트팩토리 컨퍼런스&엑스포(SMART FACTORY KOREA 2020)'에서 AI 영상분석 기반 가공철근 생산성 향상... ,http://www.industrynews.co.kr/news/articleView.html?idxno=40407
25,엔컴,"엔컴, ""AI분석 솔루션으로 동남권 가공철근 산업 활력 더할 것""",인더스트리뉴스," 엔컴이 'AI영상분석 기반 가공철근 생산성 향상 시스템'을 통해 산업안전, 환경규제, 생산체계의 격변기로 침체된 부산 핵심 산업인 철강업에 활력을 불러 일으키겠다는 야심찬 비전을 내놨다. 엔컴은 지난 20년간 무역... ",http://www.industrynews.co.kr/news/articleView.html?idxno=43265
26,엔컴,"엔클라우드24-엔컴, 부산지역 클라우드 시장 공략 맞손",전자신문, 최근 엔클라우드24와 엔컴 측은 지난달 17일 부산 사상구 소재 엔컴 본사 대회의실에서 '공공기관 CEART 클라우드 서비스 전략적 파트너쉽 계약' 체결식을 가졌다고 밝혔다. (왼쪽부터) 오명호 엔컴 대표이사와... ,http://www.etnews.com/20171207000432
27,엔컴,"[더벨][PE 포트폴리오 엿보기]베저스인베 투자 한라엔컴, 볼트온 전략 효과 '...",더벨, 베저스인베스트먼트(옛 페레그린인베스트먼트)가 4년전 인수한 레미콘업체 한라엔컴이 턴어라운드에... 최근 공시된 한라엔컴의 감사보고서에 따르면 지난해 연결기준 매출액은 2685억원으로 전년 대비 5.4% 늘었다.... ,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202105250836594040107771
28,엔컴,[포토뉴스] 엔컴㈜ 컴퓨터 기증,부산일보, 엔컴㈜(대표 오명호)은 최근 부산 동구청을 방문하여 지역 내 동구노인복지관 어르신들의 정보화교육을 위해 최신형 컴퓨터 20대(1천100만 원 상당)를 전달했다. ,http://news20.busan.com/controller/newsController.jsp?newsId=20140728000112
29,엔컴,"상경 울산 레미콘 믹서트럭 근로자, ""한라엔컴ㆍ쌍용레미콘 운송비 인상하라""",민주신문," 한라엔컴과 중구 쌍용양회 본사 앞에서 규탄 결의대회를 열었다. 이들은 이 자리에서 울산지역에 공장을 둔... 사진=허홍국 기자 집회 연사로 나선 장현수 울산건설기계지부장 이날 한라엔컴 본사 앞에서 ""5000원에서... ",http://www.iminju.net/news/articleView.html?idxno=46730
30,영농조합법인 에듀팜,충북 진로체험 인증기관 16곳 선정,충북일보," 인증기간 3년 만료 후 다시 인증을 받은 곳은 충주준법지원센터, 한국식품안전관리인증원, 한국폴리텍대학 충주캠퍼스, 영농조합법인 에듀팜, 청소년드림플러스, 충북NGO센터, 충주 야생화와 고택나들이 등이다. 새로... ",https://www.inews365.com/news/article.html?no=674611
31,영농조합법인 에듀팜,"""지원 강화·공감대 형성이 최우선""",CJB청주방송," 박제영 / 영농조합 법인 에듀팜 총괄팀장 '기업과 워라밸 세대간에 소통이나 공감이 충족되야만 기업이 성장할 수 있는 밑바탕, 밑거름이 될 수 있겠다. ' 기업의 이익과 노동자의 저녁 있는 삶. 전문가들은 이 두 가지가... ",https://www.cjb.co.kr/home/sub.php?menukey=61&mod=view&P_NO=191122010&PRO_CODE=1
32,영농조합법인 에듀팜,"식약처, 스키장·눈썰매장 식품위생법 위반 업소 적발",대한급식신문," '영농조합법인 에듀팜'은 유통기한이 지난 어묵을 보관하다가 식약처에게 적발됐다. 사진=식약처 식품의약품안전처(처장 류영진, 이하 식약처)는 지난 12월 26일부터 1월 4일까지 겨울철 다중이용시설인 스키장 등에서... ",http://www.fsnews.co.kr/news/articleView.html?idxno=32326
33,영농조합법인 에듀팜,"고흥군, 농촌교육농장 품질 인증 지원",광주매일신문," 한편, 고흥군은 현재 5개 농장(고흥엔석류교육에듀팜, 가자고흥앵무새농장, 생태농원소향, 한동유자영농조합법인, 행복마굿간)이 농촌진흥청 농촌교육농장 품질인증을 획득해 운영중에 있다. 2021년에도 체험농장주 역량... ",http://www.kjdaily.com/read.php3?aid=1615285449539832008
34,영농조합법인 에듀팜,"고흥군, 농촌진흥청 농촌교육농장 품질인증 획득 지원에 나서",브레이크뉴스," 한편, 고흥군은 현재 5개 농장(고흥엔석류교육에듀팜, 가자고흥앵무새농장,생태농원소향, 한동유자영농조합법인, 행복마굿간)이 농촌진흥청 농촌교육농장... ",http://www.breaknews.com/790299
35,영농조합법인 에듀팜,"고흥군, 체험농장 대상 맞춤형 현장 컨설팅 지원",남도일보," 한편, 군은 현재 5개 농장(고흥엔석류교육에듀팜, 가자고흥앵무새농장, 생태농원소향, 한동유자영농조합법인, 행복마굿간)이 농촌진흥청 농촌교육농장 품질인증을 획득해 운영중에 있다. 또 2021년에도 체험농장주 역량... ",http://www.namdonews.com/news/articleView.html?idxno=600418
36,영농조합법인 에듀팜,"고흥군, 농촌진흥청 농촌교육농장 품질인증 획득 지원에 나서",시사매거진," 한편, 고흥군은 현재 5개 농장(고흥엔석류교육에듀팜, 가자고흥앵무새농장, 생태농원소향, 한동유자영농조합법인, 행복마굿간)이 농촌진흥청 농촌교육농장 품질인증을 획득하여 운영중에 있으며, 2021년에도 체험농장주... ",http://www.sisamagazine.co.kr/news/articleView.html?idxno=348521
37,영농조합법인 에듀팜,[5일 고흥군 소식] 호흡기전담 클리닉 운영 등,아시아타임즈," 한편, 군은 현재 5개 농장(고흥엔석류교육에듀팜, 가자고흥앵무새농장, 생태농원소향, 한동유자영농조합법인, 행복마굿간)이 농촌진흥청 농촌교육농장 품질인증을 획득하여 운영중에 있으며, 2021년에도 체험농장주 역량... ",https://www.asiatime.co.kr/article/20210305500197
38,영농조합법인 에듀팜,사랑의 점심나누기/ 증평군 비대면 모금 내역<26~28일>,동양일보, ［동양일보 김미나 기자］동양일보 043-218-7117 월드비전충북본부 043-293-9193 △(주)블랙스톤에듀팜300... 김현주10△증평영농조합법인10△증평친환경영농조합법인10△증평군 농업인단체협의회장 곽준영10... ,http://www.dynews.co.kr/news/articleView.html?idxno=514023
39,영농조합법인 에듀팜,농촌관광 클린사업장 17개소 선정,한국농어민신문," 2개소 △가자고흥앵무새농장ㆍ고흥엔에듀팜ㆍ생태농원소향 등 3개소가 선정됐다. 이외에 화순 약선향기, 장흥 장흥청태전영농조합법인 등 총 13개소다. 맛집의 경우 △여수 ‘비렁길 자연밥상’ △담양... ",http://www.agrinet.co.kr/news/articleView.html?idxno=178588
40,와이지일렉트릭,"와이지엔터, 그룹 블랙핑크 컴백 효과로 주가 '들썩'",글로벌이코노믹," 그룹 블랙핑크의 컴백 효과에 29일 와이지엔터테인먼트 주가가 큰 변동성을 보이며... 48%) ▲20위 현대일렉트릭 7600원,-220원(-2.81%) ▲21위 다원시스 16150원,-500원(-3%) ▲22위... ",http://www.g-enews.com/ko-kr/news/article/news_all/202006291350318755edf69f862c_1/article.html
41,와이지일렉트릭,"[13일 기관 순매수 Top 10] KODEX 레버리지 212억, 현대건설 79억, 삼성물산 ...",블록체인밸리," 시장에서는 와이지엔터테인먼트, 스튜디오드래곤, JYP Ent. 상위 종목으로 장 마감. 기관은 13일... 현대일렉트릭 (225천주,  약 27억원)  종목이 기관 순매수를 기록했다. 전거래일 기준 코스닥 기관 상위... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=98920
42,와이지일렉트릭,[전일(20일) 주요 공시]와이지엔터테인먼트 外,뉴스웨이," 매입 ▲와이지엔터테인먼트, 황보경 대표이사 신규 선임 ▲현대일렉트릭, 현대중공업에 선박제어사업 양도 결정 ▲국보 “현저한 시황변동에 중요 공시사항 없어” ▲엑사이엔씨, 198억원 규모 제주 드림타워... ",http://www.newsway.co.kr/news/view?tp=1&ud=2019062107594359990
43,와이지일렉트릭,[코스피·코스닥 9일 주요 공시] 현대중공업지주 124억원 규모 현대일렉트릭 ...,베타뉴스," 양도 ▲ 와이지엔터테인먼트[122870] 3분기 영업익 26억원…78% 증가 ▲ 메리츠화재[000060] 3분기... 현대일렉트릭[267260] 취득 결정 ▲ 이마트[139480], 온라인쇼핑몰 사업 물적분할 '이마트몰' 신설... ",http://www.betanews.net:8080/article/933232.html
44,와이지일렉트릭,"[엔터주식] 와이지엔터테인먼트(YG) 시총 7천억 붕괴, 빅뱅·아이콘 어떡해!…...",뉴스인사이드," [엔터주식] 와이지엔터테인먼트(YG) 시총 7천억 붕괴, 빅뱅ㆍ아이콘 어떡해!…CJ E&M '언프리티랩스타2... 예삐오', '피노키오', '핫썸머', '일렉트릭 쇼크', '첫 사랑니', '레드 라이트' 등을 통해 독특하고 실험적인... ",http://www.starseoultv.com/news/articleView.html?idxno=357449
45,와이지일렉트릭,"[4일 낙찰/계약 동향] 지방도460호선 금악지구 포장도보수공상, 나주금천중 음...",블록체인밸리," ▲ 낙찰업체 : (주)와이지글로벌, 계약금액 : 5,802,000(원), 계약명 : 2019년 무단투기 감시카메라 이전설치... ▲ 낙찰업체 : 주식회사 하이일렉트릭, 계약금액 : 67,538,940(원), 계약명 : 00부대 전력시설 개선공사.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=85144
46,와이지일렉트릭,내일부터 슈퍼주총 시즌…SK·두산그룹 등 1546개 상장사 몰려,SBS Biz언론사 선정, 엘에스일렉트릭 △퍼스텍 △한화에어로스페이 △일성건설 △계룡건설산업 △일진머티리얼즈 △마니커... 한국알콜산업 △와이지-원 △글로본 △시공테크 △대호특수강 △한국큐빅 △정산애강 △삼보판지 △플레이위드... ,https://biz.sbs.co.kr/article_hub/20000055890?division=NAVER
47,와이지일렉트릭,3월 마지막 주 슈퍼주총…SK·기아·카카오·LG 등 1546개 상장사 집중,일간NTN, 엘에스일렉트릭  ▲퍼스텍  ▲한화에어로스페이  ▲일성건설  ▲계룡건설산업  ▲일진머티리얼즈... 한국알콜산업  ▲와이지-원  ▲글로본  ▲시공테크  ▲대호특수강  ▲한국큐빅  ▲정산애강  ▲삼보판지... ,http://www.intn.co.kr/news/articleView.html?idxno=2021430
48,와이지일렉트릭,다음주 '슈퍼주총'…LG화학·전자 등 765개사 개최,뉴시스, 현대일렉트릭앤에너지시스템 △현대건설기계 △엔에이치올원위탁관리부동산투자회사 22일 △조선내화... 신세계아이앤씨 △와이지플러스 △유니온머티리얼 △한미글로벌건축사사무소 △신한금융지주회사... ,http://www.newsis.com/view/?id=NISX20220318_0001798243&cID=15001&pID=15000
49,와이지일렉트릭,"[기업 자금조달]롯데컬처웍스, 신보 지원으로 600억 유동성 확보",아시아경제," 메리츠캐피탈, 네패스, 와이지-원, 성우하이텍 등의 중견 기업들도 정부 자금을 지원받는다. 14일... 현대일렉트릭앤에너지시스템(500억원), 두산(200억원), CJ푸드빌(200억원), LS네트웍스(150억원) 등이 신보 지원으로... ",https://view.asiae.co.kr/article/2020081415533499623
50,윙챔프,"제주반도체, 윙챔프인베스트먼트와 주식양수도계약 해제",이데일리, 제조반도체는 윙챔프인베스트먼트(Wing Champ Investments Limited)와 지난 6월 맺었던 최대주주변경을 수반하는 주식양수도 계약을 해제했다고 16일 공시했다. 제주반도체는 지난 6월12일 제3자배정 유상증자에... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03480086609533576
51,윙챔프,"윙챔프인베스트먼츠, 제주반도체 지분 16.83% 장외매수",머니투데이, 제주반도체는 윙 챔프 인베스트먼츠 리미티드가 경영참여를 위해 394만4215주(16.83%)를 장외매수했다고 26일 공시했다. [아찔한 걸~ 레이싱걸 스페셜] ,http://www.mt.co.kr/view/mtview.php?type=1&no=2015062617425792800&outlink=1
52,윙챔프,"[더벨]제주반도체, 대만 기관 70억 투자유치",더벨, 당초 제주반도체 최대주주 지분을 매입하기로 계약까지 했으나 이를 파기했던 투자기관 윙챔프인베스트먼트였다. 윙챔프인베스트먼트는 계약 파기 후 제주반도체에 이자율 6%로 115억 원을 대여했다. 제주반도체는... ,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201701180100035290002097
53,윙챔프,"[더벨]이앤인베스트, 제주반도체 120억 CB 인수",더벨, 지난해 윙챔프인베스트먼트(WING CHAMP INVESTMENTS LIMITED)에서 돈을 빌렸다. 이자율은 6%로 일반 금융권에서 조달한 차입금 이자율(1.77%~3.52%) 보다 2배 정도 높다. 규모는 115억 3500만 원(한화 기준) 정도다. 윙챔프인베스트... ,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201608050100010520000652
54,윙챔프,"제주반도체, 유증 무산 후 中·美서 3400만달러 투자 유치",이데일리, 영개투자유한공사(윙챔프)와의 계약 취소 소식을 듣고 가슴 졸였던 주주의 마음을 달랠 수 있을지 관심이... 지난 16일 장 종료 후 회사는 중국 자우도그룹 해외법인인 윙챔프를 대상으로 한 유상증자를 철회했다고... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01964726609534232
55,윙챔프,"제주반도체 ""유증대금 납입 문제없어…SPC 설립 따른 지연일 뿐""",한국경제TV, 새로운 최대주주가 될 Wing Champ Investment(이하 윙챔프)의 유상증자 대금 납입 연기를 발표한 제주반도체가... 지난 21일 제주반도체는 ‘당사자간 2차 합의서 체결 지연으로 인한 일정 조정’을 이유로 윙챔프의... ,http://www.wowtv.co.kr/newscenter/news/view.asp?bcode=T30001000&artid=A201508240480
56,윙챔프,"[특징주] 제주반도체, 中·美서 투자금 유치 소식에 '↑'",뉴스핌," 이어 ""앞서 무산된 영개투자유한공사(윙챔프)와의 사례를 교훈 삼아 투자를 확약하는 조항도 넣었다""며... 앞서 제주반도체는 지난 6월 중국자본인 윙챔프인베스트먼트와 투자계약을 체결했었으나, 윙챔프가 계약... ",http://www.newspim.com/common/redirect.jsp?newsId=20151019000068
57,윙챔프,"오락가락 중국자본, 투자주의보",머니투데이, 지난 16일 제주반도체는 중국의 해외법인 윙챔프인베스트먼트유한회사와 체결한 신주인수계약을 해제한다고 공시했다. 제주반도체는 지난 6월 윙챔프에 1915만2815주를 배정하는 내용의 제3자배정 유상증자를 결정했다.... ,http://www.mt.co.kr/view/mtview.php?type=1&no=2015101811291661878&outlink=1
58,윙챔프,제주반도체 유상증자 `차일피일`… 투자심리 얼어붙었다,이데일리, 대상자는 중국 자우도그룹 해외법인인 영개투자유한공사(윙챔프)다. 주금 납입시 최대주주가 변경되는... 윙챔프는 6월19일 최대주주 변경을 수반한 주식 양수도 계약을 체결했다. 유상증자외 주식 364만4215주(지분율... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03034006609470600
59,윙챔프,"석달새 20배 오른 동전株, 알고보니 중국파워",아시아경제, 지난 6월 제주반도체가 중국 윙챔프인베스트먼트로부터 1000억원에 인수된다고 공시한 이후 주가는 한달간 2배 이상 급등했다. 그러나 윙챔프의 자금 납입이 계속 늦춰졌고 투자규모가 357억원으로 줄더니 결국... ,http://view.asiae.co.kr/news/view.htm?idxno=2015111910441129166
60,유진하이텍(주)바이오사업본부,"[12일 낙찰/계약 동향] 갑곳리 아스콘 덧씌우기 공사 폐기물 처리 용역, 진두...",블록체인밸리," FINTECHPOST 갑곳리 아스콘 덧씌우기 공사 폐기물 처리 용역, 진두 복합악취 측정 검사 용역, 산림바이오... 상수도사업본부 시설관리사업소, 계약 : (주)대진이엔지 - 부산광역시 (주례동 주례가압장 주변... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=104741
61,유진하이텍(주)바이오사업본부,"[민간기업 일자리 정보+] (주)넥슨네트웍스, 대림산업, (주)아모레퍼시픽, NH...",블록체인밸리," 주), 채용공고명 : ""[HK이노엔] 연구, 관리약사, 회계, 임상 우수 사원 모집"", 담당업무 : 바이오·식품공학... 신세계건설(주). ▲ 채용회사명 : 롯데글로벌로지스, 채용공고명 : ""택배사업본부 고객지원팀 채용 (-5/17)... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=113507
62,유진하이텍(주)바이오사업본부,"[민간기업 일자리 정보+] (주)멀티캠퍼스, (주)LG상사, 현대오일뱅크, 주식회...",블록체인밸리," 주), 채용공고명 : ""[HK이노엔] 연구, 관리약사, 회계, 임상 우수 사원 모집"", 담당업무 : 바이오·식품공학... ▲ 채용회사명 : (주)LG화학, 채용공고명 : ""석유화학사업본부 MI담당 경력사원 모집(상품기획)"", 담당업무... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=113982
63,유진하이텍(주)바이오사업본부,"[민간기업 일자리 정보+] 현대모비스(주), 현대모비스(주), (주)넥슨코리아, ...",블록체인밸리," 29 (수), 입사지원 문의처(취업·구인·구직 기업/취직정보사이트) : (주)DB하이텍. ▲ 채용회사명 : 유진투자... ▲ 채용회사명 : 태광관광개발(주), 채용공고명 : ""(주)티시스 건설사업본부 기계설비 기술자 채용... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=111573
64,유진하이텍(주)바이오사업본부,"[민간기업 일자리 정보+] (주)아모레퍼시픽, 한화생명보험(주), NHN한국사이버...",블록체인밸리," ▲ 채용회사명 : (주)DB하이텍, 채용공고명 : ""[DB하이텍] 소자개발 경력직 채용 (BCD, IGBT)"", 담당업무 : 기계... ▲ 채용회사명 : 현대엔지니어링(주), 채용공고명 : ""4~5월 건축사업본부 경력직 채용 (현장 프로젝트 계약직)... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=112183
