,company,title,source,head,url
23,디스토리,“13분 만에 28억 모았어요…스토리를 팔았죠”,이데일리언론사 선정, 방탄소년단(BTS) 콘서트 티케팅을 방불케 했답니다.” 이건호 와디즈 PD가 28억원 펀딩 비결은 스토리의... 이 과정을 거쳐 ‘2022 디 오리지널 캐빈하우스 EX 텐트’ 2000개 한정품을 선보였다. 이 PD는 “캠핑 텐트 제작자가... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03388246632366640
24,디스토리,문수진과 함께하는 디뮤지엄 '선셋 라이브',이데일리," 7인의 스토리를 모티브로 사랑이라는 주제를 새롭게 조망하는 대규모 기획전시 ‘어쨌든, 사랑: Romantic... 스토리, 사진, 만화, 영상, 일러스트레이션, 설치, 사운드 등 300여 점의 작품들을 7개의 극적인 공간에서... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01207046632365328
25,디스토리,"투헬도 분노하게 한 루카쿠, 경악스러운 이적 전말 (디 애슬래틱)",STN 스포츠, 같은 날 영국 언론 <디 애슬래틱>은 루카쿠의 인테르 임대 복귀에 맞춰 이적 비하인드 스토리를 전했다. 이 안에 담긴 내용은 충격적이었다. 루카쿠의 이적에 있어 가장 결정적인 영향을 끼친 것은 이탈리아 언론... ,http://www.stnsports.co.kr/news/articleView.html?idxno=151842
26,디스토리,[인물플] 윤도현 소속 '디컴퍼니' 김정일 부사장,스포츠한국,  윤도현 소속사 '디컴퍼니'의 김정일(49) 부사장은 재능도 많을 뿐 아니라 스토리가 끊이지 않는 인물이다.... 비하인드스토리 등 다양한 콘텐츠를 카메라에 담아 소개하고 있는 것이다. 이외에 '해피 바통(Happy Batong)'이란... ,http://sports.hankooki.com/news/articleView.html?idxno=6799647
27,디스토리,"[디뮤지엄] 두 번째 '선셋 라이브', with 실력파 아티스트 문수진",문화뉴스," 한편, 2021년 성수동 서울숲 인근에 새롭게 자리 잡은 디뮤지엄(D MUSEUM)은 10월 30일까지 K-콘텐츠를 대표하는 순정만화 거장 7인의 스토리를 모티브로 사랑이라는 주제를 새롭게 조망하는 대규모 기획전시 《어쨌든... ",http://www.mhns.co.kr/news/articleView.html?idxno=529584
28,디스토리,"'토이 스토리' 유니버스의 본격적 시작, '버즈 라이트이어' 미리 보기",씨네21, 영화 <버즈 라이트이어>에서 버즈(크리스 에반스)는 우리가 <토이 스토리> 시리즈를 통해서 익히 보아온 장난감이 아니다. 2000년에 홈비디오용 스핀오프로 만들어졌던 <버즈 라이트이어 오브 스타 커맨드: 디 어드벤처... ,http://www.cine21.com/news/view/?mag_id=100355&utm_source=naver&utm_medium=news
29,디앤에스,"디앤에스아이티, 델 인스피론 노트북 빅스마일데이 프로모션 진행",디스이즈게임, 델 테크놀로지스의 국내 공식 유통사인 디앤에스아이티는 지난 16일부터 27일간 지마켓 글로벌 빅스마일데이를 통해 합리적인 가격으로 소비자의 손쉬운 접근을 제공할 델 인스피론 시리즈의 할인 행사를... ,https://www.thisisgame.com/webzine/game/nboard/225/?n=149492
30,디앤에스,"생활문화 전문기업 ㈜경동디앤에스, 사회적책임 앞장서며 기업 성장도 쑥쑥",시사매거진, 경동디앤에스는 지난 1985년 화순에 처음 터를 잡고 37년이라는 긴 세월을 화순군 지역발전과 함께 성장해 온 지역의 대표적인 향토기업이다. 누구나 믿고 사용할 수 있는 자연의 원료로 제품을 만들어온 경동디앤에스의... ,http://www.sisamagazine.co.kr/news/articleView.html?idxno=434041
31,디앤에스,"디앤에스아이티, HP 노트북 이베이코리아 ’설빅세일’ 최대 25% 할인 진행",디스이즈게임, HP 공식 유통사 디앤에스아이티는 2022년 설 명절을 맞아 오는 12일부터 25일까지 이베이 코리아 ‘설 빅세일’에 참여해 할인 행사를 진행한다고 밝혔다. 디앤에스아이티는 다양한 고객 니즈에 부합하기 위해... ,https://www.thisisgame.com/webzine/game/nboard/225/?n=141079
32,디앤에스,"㈜저메이드디앤에스, 경인무역과 온라인 쇼핑몰 진출 업무 협약",데일리경제, 경인무역 김연학 이사(좌)와 ㈜저메이드디앤에스 나정일 부사장(우). 천연목화솜 실내마감재 사업을 주력으로 하는 ㈜저메이드디앤에스가 온라인 쇼핑몰 진출을 위해 경인무역과 손을 잡았다. ㈜저메이드디앤에스(대표... ,http://www.kdpress.co.kr/news/articleView.html?idxno=108990
33,디앤에스,"(주)디앤에스코스메디끄, ESG경영 위한 국제표준 ISO 9001 및 14001 인증 획득",아시아경제, 스킨케어 브랜드 (주)디앤에스코스메디끄가 ‘품질경영시스템(이하 ISO 9001)’과 '환경경영시스템(이하 ISO... ㈜디앤에스코스메디끄는 바르셀 화장품의 연구개발 및 유통 등에 대한 업무 메뉴얼과 기준서로 효율적인... ,https://view.asiae.co.kr/article/2021112614111445769
34,디앤에스,"디앤에스아이티, 이베이코리아 설빅세일 최대 25% 할인 진행",케이벤치, HP 공식 유통사 주식회사 디앤에스아이티는(대표이사: 김다혜) 2022년 설 명절을 맞아 1월 12일부터 25일까지 이베이 코리아 설 빅세일에 참여해 할인 행사를 진행한다고 밝혔다. 디앤에스아이티는 다양한 고객... ,http://kbench.com/?q=node/229003
35,디앤에스,"대보디앤에스(주) 오창(통영)휴게소, 다사랑공동체로부터 감사패",시사매거진, 사단법인 다사랑공동체(대표 성재호)는 대보디앤에스(주) 오창(통영)휴게소 이인식 소장에게 다사랑공동체가 이끄는 공간나눔 기부 릴레이 캠페인에 동참해 소외계층 및 환아 의료비 지원을 위해 이바지한 공로를 인정해... ,http://www.sisamagazine.co.kr/news/articleView.html?idxno=428001
36,디앤에스,"[대구신용보증재단 이사장상] ㈜유성디앤에스, 다양한 토목공사 현장 노하우 ...",대구신문," 현용환 대표 대구 수성구의 ㈜유성디앤에스(대표 현용환·사진)는 가시설 흙막이 시공을 시작으로 토공사... 유성디앤에스는 공법에 대한 연구, 자재·장비에 대한 재투자가 자체 경쟁력을 높이고 해당 부문의 거래를... ",https://www.idaegu.co.kr/news/articleView.html?idxno=366350
37,디앤에스,"디앤에스아이티, 델 XPS 선택 시 럭키박스 증정",케이벤치, 델 테크놀로지스 국내 공식 유통사인 주식회사 디앤에스아이티(대표: 김다혜)는 1월 10일부터 제품 소진시까지 델 XPS 구매자에 한해 럭키박스 증정 이벤트를 진행한다고 밝혔다. 행사 참여모델은 15형의 XPS... ,http://kbench.com/?q=node/228918
38,디앤에스,"소독전문기업 미성디앤에스, '위퓨어' 살균탈취제 선보여",울산제일일보," 소독전문서비스기업 '미성디앤에스'에서 일상생활 간편 살균 탈취를 위해 '위퓨어' 살균탈취제를 출시했다고... 미성디앤에스 관계자는 ""차아염소산을 다양한 연구와 실험을 통하여 안전하고 안정적인 제품화를 하기 위해... ",http://www.ujeil.com/news/articleView.html?idxno=284825
39,리나코리아,게임업계에 ‘버추얼 인플루언서' 뜨는 이유…메타버스 시대 대응 위해?,이코노미스트언론사 선정," 공개 이후 배우 송강호·비가 소속된 써브라임과 매니지먼트 계약을 체결했으며, 패션잡지 나일론(NYLON) 코리아의 디지털 화보 모델로 발탁되기도 했다. 리나는 향후 넷마블에서 서비스하는 게임에 캐릭터로 등장할 뿐만... ",https://economist.co.kr/2022/07/12/it/general/20220712190005050.html
40,리나코리아,"리나, 패션 매거진 커버 모델 데뷔",MK스포츠," 패션에 대한 열정과 다양한 룩을 자신만의 스타일로 소화하는 리나의 활동을 눈여겨보던 나일론 코리아에 캐스팅되어 6월 디지털 커버걸로 데뷔하게 되었고, 디지털 커버답게 무빙 커버로 선보여 더욱 눈길을 끌었다.... ",http://mksports.co.kr/view/2022/516377/
41,리나코리아,한유아·리나·애나…게임업계 가상인간 열전,매일일보, 넷마블의 손자회사 메타버스엔터테인먼트에서 개발한 디지털 휴먼 '리나'가 패션잡지 나일론(NYLON) 코리아의 디지털 화보 모델로 발탁됐다. 사진=넷마블 제공 넷마블의 손자회사 메타버스엔터테인먼트에서 개발한... ,http://www.m-i.kr/news/articleView.html?idxno=926500
42,리나코리아,"[G-브리핑] 넷마블 디지털 휴먼 ‘리나’, 나일론 코리아 화보 공개",매일경제," 넷마블(대표 권영식, 도기욱)은 메타버스엔터테인먼트가 개발한 디지털 휴먼 ‘리나’가 패션잡지 나일론(NYLON) 코리아의 디지털 화보 모델로 발탁됐다고 13일 밝혔다. 메타버스엔터테인먼트는 넷마블에프앤씨(대표... ",http://game.mk.co.kr/view.php?year=2022&no=515707
43,리나코리아,[ICT 종합] 넷마블 및 크래프톤 소식 외,게임뷰," ■ ICT 종합 -넷마블(대표 권영식, 도기욱)은 메타버스엔터테인먼트에서 개발한 디지털 휴먼 '리나'가 패션잡지 나일론(NYLON) 코리아의 디지털 화보 모델로 발탁됐다고 13일 밝혔다. 메타버스엔터테인먼트는... ",http://www.gamevu.co.kr/news/articleView.html?idxno=23142
44,리나코리아,"신종족의 탄생, 버추얼 휴먼 벌써 150명",중앙일보," 에픽게임즈코리아 신광섭 본부장은 “3D(차원) 엔진으로 실시간으로 움직이는 버추얼 휴먼을 만들 수 있게... 넷마블 에프앤씨의 자회사 메타버스엔터테인먼트가 만든 ‘리나’는 인스타그램, 틱톡 등에서 활동 중이다.... ",https://www.joongang.co.kr/article/25086404
45,리나코리아,게임업계 '버추얼 휴먼' 사업 속도 낸다,더게임스데일리, 디지털 휴먼 '리나'. 넷마블은 손자 회사인 메타버스엔터테인먼트에서 버추얼 휴먼 사업을 전개하고 있다.... 나일론 코리아의 화보 모델로 발탁되기도 했다. 향후 음원 발매를 비롯해 다양한 엔터테인먼트 분야로... ,http://www.tgdaily.co.kr/news/articleView.html?idxno=318018
46,리나코리아,"더우드랜드·바이셀리나, 넥슨어린이재활병원에 어린이날 선물 전달",비지니스코리아," 유아용품 브랜드 더우드랜드와 리빙·육아 쇼핑몰 바이셀리나가 선포 100주년을 맞이하는 어린이날을... 행복한 추억이 되었으면 한다.""라고 말했다. By 김은진 (비지니스코리아/Businesskorea/비즈니스코리아/Business) ",http://www.businesskorea.co.kr/news/articleView.html?idxno=92004
47,리나코리아,"[포토] 리나, '표현력의 장인'(2019 미스폴댄스월드인코리아)",뉴스프리존, 이날 '2019 미스 폴댄스 월드 인 코리아'에 참가한 리나 선수가 멋진 동작을 선보이고 있다. 국내 폴댄스 도입 11주년을 맞이한 '폴댄스코리아 KPSA'는 많은 사람들이 함께 폴댄스를 즐길 수 있도록... ,http://www.newsfreezone.co.kr/news/articleView.html?idxno=204734
48,리나코리아,"넷마블 디지털 휴먼 '리나', 써브라임과 전속 계약",Korea IT Times," 리나의 매니지먼트를 담당하는 써브라임에는 현재 송강호, 비, 윤정희, 김희정, 하니(안희연), 잭슨(GOT7), 영재(GOT7), 정예인, 예린, 임나영, 기은세, 김윤지, 안태환 등이 소속돼 있다. By 정소연 (코리아아이티타... ",http://www.koreaittimes.com/news/articleView.html?idxno=111986
49,명우정밀,"[기업과 함께] 손 맞잡은 중견기업인들…""공동기술 개발로 美시장 뚫자""",한국경제," 참석자는 시계방향으로 뒷줄부터 윤윤식 대안화학 회장, 김상영 대한정밀 회장, 정윤배 명우산업 회장, 김명원 범우연합 회장, 정시우 전 쌍용레미콘 사장, 안광득 가인석재산업 회장, 김종신 청운 회장, 이은범... ",http://www.hankyung.com/news/app/newsview.php?aid=2010061542951
50,명우정밀,"'닥터이방인' 이종석vs박해진, 대결 북돋는 주변인물 '정밀분석'",아시아경제, 그는 엘리트 코스를 밟아와 명우대학교병원의 신임 흉부외과장으로 올라설 예정. 그런 한재준에게는 든든한 백그라운드가 존재한다. 오준규(전국환 분)는 명우대학교병원을 세계최고로 만들기 위해 하버드대 부교수... ,http://view.asiae.co.kr/news/view.htm?idxno=2014051022043627160
51,명우정밀,[18일 낙찰/계약 동향] 망일봉지구 급경사지 붕괴위험지역 정비사업 석면폐기...,블록체인밸리," 소방정밀점검 지적내역 보수공사. 계약기관 : 경기도교육청 한국애니메이션고등학교, 계약일자 : 2020-05-12... ▲ 낙찰업체 : (주)명우씨엔아이, 계약금액 : 47,336,000(원), 계약명 : 범계초 체육관 외벽 보수 공사.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=114014
52,명우정밀,[17일 낙찰/계약 동향] 2020 주민생활편익사업 대흥면 송지대야리 배수로정비...,블록체인밸리," ▲ 낙찰업체 : (주)명우씨엔아이, 계약금액 : 56,287,000(원), 계약명 : 안양역 맞이방 전문점 구축물공사.... ▲ 낙찰업체 : 성산하이츠건설(주), 계약금액 : 8,613,600(원), 계약명 : 구립가온어린이집 정밀안전진단 마감재... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=114009
53,명우정밀,"[23일 낙찰/계약 동향] 학산아파트 CCTV 설치공사, 한양상가아파트 CCTV 설치...",블록체인밸리," ▲ 낙찰업체 : 명우엔지니어링 주식회사, 계약금액 : 862,418,000(원), 계약명 : 사당배수분구 사각형거... 소방종합정밀점검 관련 보수. 계약기관 : 경기도교육청 경기도파주교육지원청 파주초등학교, 계약일자 : 2020-04... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=110327
54,명우정밀,[16일 낙찰/계약 동향] 교촌마을 농어촌취약지역 생활여건개조사업 준공백서 ...,블록체인밸리," ▲ 낙찰업체 : 명우건설기술공사 주식회사, 계약금액(낙찰가격) : 43,926,000(원), 계약명 : 2020 위임국도 순창... ▲ 낙찰업체 : 주식회사 한경기술공사, 계약금액 : 12,874,000(원), 계약명 : 논산천교 정밀안전점검 용역.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=109544
55,명우정밀,"[26일 낙찰/계약 동향] 시와 철학이 숨쉬는 기증자의 공간 조성공사, 봉산면 ...",블록체인밸리," ▲ 낙찰업체 : 명우엔지니어링 주식회사, 계약금액 : 444,811,000(원), 계약명 : 공항입구지하차도 보수공사.... 소방시설 정밀검사 지적사항에 따른 소방시설 보수 공사 계약. 계약기관 : 경기도교육청... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=106238
56,명우정밀,[12일 낙찰/계약 동향] 2019학년도 퇴계원중 별관 화장실 환경개선공사 건설폐...,블록체인밸리," 지하주차장 정밀안전진단 용역. 계약기관 : 광주광역시 동구, 계약일자 : 2020-01-09, 계약방법 : 수의계약... ▲ 낙찰업체 : 명우건설기술공사 주식회사, 계약금액 : 46,670,000(원), 계약명 : 2020년 소규모 구조개선사업... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=98761
57,명우정밀,"[8일 낙찰/계약 동향] 전산정보원동 등 4개동 난방배관 수리, 싱싱문화관 소방...",블록체인밸리," ▲ 낙찰업체 : 주식회사 조화엔지니어링, 계약금액 : 30,585,000(원), 계약명 : 소양 내주제 정밀안전진단.... ▲ 낙찰업체 : (주)명우종합관리, 계약금액 : 590,884,600(원), 계약명 : 2020. 부천여성청소년재단 청소 및 경비... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=98061
58,명우정밀,"[18일 낙찰/계약 동향] 솔올교차로 무인단속 카메라 이전설치공사, (20-3) 본...",블록체인밸리," ▲ 낙찰업체 : (주)경기방재소방공사, 계약금액 : 1,804,000(원), 계약명 : 소방시설 종합정밀점검 보완공사.... ▲ 낙찰업체 : (주)명우씨엔아이, 계약금액 : 144,271,000(원), 계약명 : 우만초 교실출입문 교체공사. 계약기관... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=99090
59,모아푸드,"오뚜기, 저당‧저지방 제품 할인 판매 '라이트푸드 기획전'",인사이트코리아," 오뚜기가 여름철을 맞아 저당, 저지방 등 가볍게 즐길 수 있는 제품을 모아 '라이트푸드 기획전'을 연다.<오뚜기> 29일 오뚜기에 따르면 이번 기획전은 더운 여름철 저당, 저지방 등 가볍고 부담없이 즐길 수 있는 제품... ",http://www.insightkorea.co.kr/news/articleView.html?idxno=97457
60,모아푸드,"“지속가능한 푸드 사업 환경 구축” CJ프레시웨이, 첫 ESG 보고서 발간",아시아경제," 급식장에서 배출되는 종이 쌀 포대를 업사이클링 가방으로, 커피박(커피 찌꺼기)을 모아 친환경 화분으로... 만드는 푸드 비즈니스 기업을 목표로 삼고, 다양한 이해관계자와 긴밀하게 소통하며 모두가 공감하는... ",https://view.asiae.co.kr/article/2022063008353783139
61,모아푸드,27년 일한 직원에 영화표 준 회사… 美시민들이 4억 성금 모아,동아일보, 미국 패스트푸드 체인 ‘버거킹’에서 27년간 단 하루도 쉬지 않고 일하며 홀로 두 딸을 키워 온 ‘싱글파더’ 케빈 포드 씨(54·사진)의 사연이 알려지며 그의 앞으로 33만 달러(약 4억3000만 원)의 성금이 모였다고 미... ,https://www.donga.com/news/article/all/20220706/114308684/1
62,모아푸드,"한국푸드테크협의회, 새로운 산업협력 모델로 급부상",매일경제언론사 선정," 정 장관은 이날 ""빨리 가려면 혼자 가고 멀리 가려면 함께 가라는 말이 있듯이 푸드테크 산업 발전을 위해 정부와 학계, 기업이 힘을 모아 노력하는 것이 중요하다""며 ""식품분야 청년 인재를 키우고 모태펀드를 통해... ",http://news.mk.co.kr/newsRead.php?no=581114&year=2022
63,모아푸드,非수도권 첫 '홈플러스 메가푸드마켓' 대전 상륙,파이낸셜뉴스, 홈플러스가 기존 대형마트를 미래형 마트로 리뉴얼해 선보이는 초대형 식품전문매장 ‘홈플러스 메가푸드... 아울러 전 세계의 인기 소스들을 한 데 모아 좋은 반응을 보였던 ‘월드소스’ 코너와 상온·냉장·냉동... ,http://www.fnnews.com/news/202206230859281606
64,모아푸드,"풀무원푸드머스, 경산어린이집연합회와 ‘영유아 식습관 형성’ 협력",이데일리," 푸드머스 Kids영업부 상무, 이성덕 경산시어린이집연합회 회장을 비롯한 양사 관계자가 참석했다. 양사는 영유아의 올바른 식습관 형성을 통한 건강한 성장 발달과 업무상 상호 공동이익 증진을 도모하는 데 뜻을 모아... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01905686632365656
65,모아푸드,‘백운광장 스트리트 푸드존’ 9월 문연다,광주매일신문, 이에 따라 남구는 모아산부인과와 푸드존 운영본부 뒤편 두곳에 50대 가량 주차 가능한 임시주차장을 마련했다. 남구는 지난해 12월 스트리트 푸드존에서 함께할 예비 창업자를 모집했다. 예비 창업자 공모는 2차까지... ,http://www.kjdaily.com/article.php?aid=1655980801577716005
