,company,title,source,head,url
10,(주)원디스플레이,공급망 위기 속 실적 희비… 반도체 '안도' 디스플레이 '한숨',파이낸셜뉴스언론사 선정, 계절적 비수기에 진입한 반도체업계는 D램·낸드 가격 낙폭이 당초 예상보다 작았던 데다 원·달러 환율 상승 효과로 호실적을 이어갈 것으로 기대된다. 반면 디스플레이업계는 액정표시장치(LCD) 패널 가격... ,http://www.fnnews.com/news/202204241827100127
11,(주)원디스플레이,"환율 상승=수출주 수혜? ""맞는 말이지만 개별 업종 봐야""",이데일리," 이어 호텔(2.2%포인트), 자동차(2.1%포인트), 반도체(1.6%포인트), 디스플레이(1.2%포인트) 등 순수출 비중이 높은 업종을 위주로 영업이익률이 개선된다는 분석이 나왔다. 김대준 한국투자증권 연구원은 “일반적으로 원... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01115206632329576
12,(주)원디스플레이,[Who Is ?] 구광모 LG그룹 회장 겸 LG 대표이사,비즈니스포스트, 51%(87만2천 주)로 나눠 상속했다. 구광모를 포함한 상속인들은 상속세 9215억 원을 연부연납 방식으로 5년 동안 나누어 납부하기로 했다. 구광모가 납부해야 하는 상속세는 이 가운데 7천억 원 정도로 추산된다.... ,https://www.businesspost.co.kr/BP?command=article_view&num=286026
13,(주)원디스플레이,"외인·기관 매도에 코스피 소폭 하락해 2,690대 마감…외인 순매도 상위 종목...",톱스타뉴스," 서울 외환시장에서 원/달러 환율은 전장보다 4.8원 오른 1,234.4원에 마감했다. 이경민 대신증권... 또한 외인 순매도 상위 종목은 삼성전자 830억원, SK하이닉스 158억원, LG디스플레이 135억원... ",http://www.topstarnews.net/news/articleView.html?idxno=14685764
14,(주)주레오코스메틱,"이강호 남동구청장, 10개 중기 수출지원 세일즈맨 변신",경인일보," 지원 대상은 (주)내이브로, (주)보위, 소니메디, 실버렉스, 아이엠인터내셔날, 웰펩(주), 유씨엘(주), (주)주레오코스메틱, (주)코나드, (주)데라에코 등이다. 이강호 남동구청장은 최근 이들 업체를 소개하는 내용의 왕홍... ",http://www.kyeongin.com/main/view.php?key=20200421010005083
15,(주)케이투비,오송 첨단의료복합단지 옆에 '세종 의료과학시티'?,프레시안, 정부는 CCI 외에도 독일 솔라인포센터(그린인포센터) 등과 3건의 MOU를 체결했고 지난 7월에는 (주)케이투비에 '바이오메티컬그린단지 조성'을 위한 연구용역도 발주했다. 모두 정운찬 총리가 세종시 수정의 운을 떼기도... ,http://www.pressian.com/article/article.asp?article_num=20091120171829
16,(주)케이투비,‘막가는 세종시…’ 의료단지 선정해 놓고 ‘8배 큰 의료도시’,경향신문, 지난 7월에는 (주)케이투비에 ‘바이오메티컬그린단지 조성’을 위한 연구용역도 발주했다. 신서와 오송으로선 자칫 수년간 노력이 모두 허사로 돌아갈 수 있는 상황인 셈이다. 실제 첨단의료복합단지 사업은 노무현... ,http://www.khan.co.kr/kh_news/art_view.html?artid=200911200223575&code=910100
17,가나안건설,"4500년 전 가나안의 우상 유물, 팔레스타인서 발견돼",크리스천투데이," 2017년 ‘타임스 오브 이스라엘’에 따르면, 이 지역에서는 하마스가 주택과 군사기지 건설을 위해 가나안 마을 유적지인 텔에-사칸을 파괴하는 등 문화유산 보존에 차질을 빚어 왔다. ",https://www.christiantoday.co.kr/news/347354
18,가나안건설,“다윗에게서 배워라”… 성경고고학자가 본 한국 정치 5가지 문제점,조선일보," 나는 발굴 과정에서 청동기 시대에 가나안 땅 사람들이 어떤 가옥에서 살았고, 어떤 그릇들을 사용했고, 무슨... 다윗이 이스라엘 땅이 아닌 예루살렘을 자기 능력으로 빼앗아 수도를 건설하니, 이후 다윗의 국토확장... ",https://www.chosun.com/culture-life/relion-academia/2022/07/06/XWBJRFJG5NALNDLLF2YJIFLGPM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
19,가나안건설,<부고>우근섭(가나안종합건설㈜ 대표이사)씨 장모상,건설타임즈," = ▲우근섭(가나안종합건설㈜ 대표이사)씨 장모상=녹색병원 장례식장 VIP실 (경기도 구리시 동구릉로 65(인창동)), 발인 17일 오전 5시, (031)575-9224. ",http://www.constimes.co.kr/news/articleView.html?idxno=207797
20,가나안건설,<부음>우근섭(가나안종합건설㈜ 대표이사)씨 장모상,e대한경제," △우근섭(가나안종합건설㈜ 대표이사)씨 장모상=녹색병원 장례식장 VIP실 (경기도 구리시 동구릉로 65(인창동)), 발인 17일 오전 5시, (031)575-9224. ",http://www.cnews.co.kr/uhtml/read.jsp?idxno=201907151448039070486
21,가나안건설,"(주)제일건설 신입사원, 김제 가나안요양원서 봉사 활동",전북일보, (주) 제일건설 2018년 하반기 정기공채 신입사원 13명은 지난 6일 김제 가나안요양원을 찾아 시설 주변 환경정화 봉사활동으로 값진 구슬땀을 흘렸다. 특히 이들은 여름철 장마와 태풍으로 인해 어수선해진 산책로 정비를... ,http://www.jjan.kr/news/articleView.html?idxno=2016769
22,가나안건설,[주목받는 성장기업] (주)가나안 조경건설..'소나무 조경'업계공인 선두,한국경제," 이런 가운데 소나무를 전문적으로 취급, 다양한 시공경험과 경쟁력을 인정받 아 조경공사 부문에서 명성을 얻고 있는 가나안조경건설(대표 김찬수 www.pine shop.co.kr)이 주목받고 있다. 이미 국내 최고의 소나무 공사실적과... ",https://n.news.naver.com/mnews/article/015/0000694502
23,가나안건설,[언중언]가나안 40년,강원일보," 이후 1954년 하남에 `가나안농장' 건설을 시작했다. 박정희 전 대통령이 국가재건최고회의 의장 시절이던 1962년 보좌진을 대동하고 이 농장을 둘러본 뒤 “이 가정, 이 농장은 우리보다 앞서 혁명을 하였습니다”라고... ",http://www.kwnews.co.kr/view.asp?aid=213052300117&s=301
24,가나안건설,"반세기 전통 가나안농군학교, '철거' 되나",노컷뉴스," 보금자리주택 건설과 ‘제1가나안농군학교’의 존립 문제를 둘러싼 쟁점, 그리고 학교 유지를 위한 경기도의 몇 차례 건의 등 보다 합리적이며 효율적인 합의점을 도출하기 위한 이들 간의 노력은 당분간 계속될 것으로... ",http://www.cbs.co.kr/nocut/Show.asp?IDX=1286086
25,가나안건설,의식 개혁의 요람 '제1가나안농군학교',노컷뉴스, 하지만 최근 정부의 보금자리 주택 건설과 관련해 ‘가나안’은 철거 위기에 놓였다. 전통 정신의 맥을 잇고 선진국 대열의 정신적 기반의 토대를 마련했던 ‘가나안’은 설립 이후 최대 난항을 겪고 있는 것이다.... ,http://www.cbs.co.kr/nocut/Show.asp?IDX=1281524
26,가나안건설,일가재단 <일가 김용기와 가나안 이상촌운동> 발간,크리스천투데이, 저자인 림영철 박사(일가사상연구소장)는 “김용기 선생은 기독교 신앙의 바탕 위에 현실적이고 실용적이며 과학적인 이상촌을 건설하려고 했다”며 “그의 가나안을 향한 이상촌 건설운동은 한국 사람들에게 희망과... ,http://www.christiantoday.co.kr/view.htm?id=201566
27,나로테크,[누리호 관련주] 한국항공우주·쎄트렉아이·비츠로테크 '누리호 발사 연기에...,시사매거진," 비츠로테크는 3.26%(290원)하락한 8600원에 거래중이다. 15일로 예정됐던 누리호 발사가 하루 연기되면서... 항우연측은 회의결과, 오늘은 나로우주센터에 강한 바람이 불고 있고, 앞으로 더 세질 가능성이 있어서 발사대... ",http://www.sisamagazine.co.kr/news/articleView.html?idxno=449551
28,나로테크,"[누리호 관련주]AP위성·비츠로테크, 누리호 재발사 예정에 상승전환",전국매일신문," 20일 오후 2시 58분 기준 AP위성은 16.97%(2350원) 상승한 1만6200원에, 비츠로테크는 3.98%(320원) 상승한 8360원에... 실려 나로우주센터 내 발사체종합조립동에서 발사대까지 약 1시간에 걸쳐 이송될 예정""이라고 전했다.... ",https://www.jeonmae.co.kr/news/articleView.html?idxno=896839
29,나로테크,"[특징주] 누리호 관련주 비츠로테크, ""발사대 도착""...주가 '관심'",내외경제tv," 20일 오후 12시 58분 기준 비츠로테크의 주가는 전일대비 3.86% 상승한 8,450원에 거래하고 있다. 한국형 발사체 누리호(KSLV-Ⅱ)가 이날 아침 전남 고흥군 나로우주센터 내 발사대로 다시 이송된다는 소식에 투자자들의... ",https://www.nbntv.co.kr/news/articleView.html?idxno=977967
30,나로테크,[우주항공산업관련주] 현대로템·세원이앤씨·퍼스텍·한국항공우주'내리고'…...,핀포인트뉴스," 반면 AP위성과 비츠로테크는 상승세를 보였다. AP위성과 비츠로테크의 주가는 전 거래일 대비 각각 800원... 한편, 누리호의 발사는 나로우주센터가 위치한 전남 고흥에 강풍이 찾아오며 기존 발사 예정일인 6월... ",http://www.pinpointnews.co.kr/news/articleView.html?idxno=123117
31,나로테크,누리호 성공에 덕산넵코어스·비츠로넥스텍 등 中企도 대활약,조선비즈언론사 선정," 9년 전 3차 발사에 성공한 나로호(KSLV-Ⅰ)는 1단 엔진 개발을 러시아에 의존했다. 국산 기술 개발에는... 비츠로넥스텍은 비츠로테크(042370)의 100% 자회사다. 발사체 1, 2단의 75톤(t) 엔진 연소기와 가스발생기, 터빈배기부... ",https://biz.chosun.com/industry/company/2022/06/22/BB3K5W5EVBA37MKPV7LLVZQDFY/?utm_source=naver&utm_medium=original&utm_campaign=biz
32,나로테크,"그래도 투자는 진행형, 돈 안 끊기는 기업 면면은",이데일리," 최근 나로호 발사 성공으로 항공 우주 스타트업도 주목받고 있다. 우주지상국 서비스를 제공하는 스타트업... 지난달만 해도 웨어러블 의료기기 디지털 헬스케어업체 씨어스테크놀로지가 250억원, 원격의료 닥터나우가... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01125046632393864
33,나로테크,파이버프로·베셀·네온테크·퍼스텍 등 'UAM 관련주' 장 초반 강세,금강일보," 파이버프로·베셀·네온테크·퍼스텍 등 'UAM 관련주' 장 초반 강세 UAM 관련주로 불리는 종목들이 23일 장... 파이버프로(+24.90%)는 나로호와 누리호, KAIST 차세대 소형인공위성 발사를 위해 광섬유 자이로스코프를... ",http://www.ggilbo.com/news/articleView.html?idxno=913803
34,나로테크,"푸드테크 '마켓보로', '간편지원·온라인챗'지원방식 도입",포춘코리아, 푸드테크 스타트업 '마켓보로'의 행보가 주목되는 이유다. 마켓보로는 B2B 식자재 유통사들에게 IT 솔루션을... 나로 인해 사람이 죽고 산다면 얼마나 고통스러울까 생각했었는데 인사업무를 할수록 그에 못지않는 생각이... ,http://www.fortunekorea.co.kr/news/articleView.html?idxno=22074
35,나로테크,나로호 발사 성공…비츠로테크 등 관련주 일제 ‘상승궤도’,헤럴드경제, 비츠로테크는 나로호 터보펌프 제작에 참여했으며 비츠로시스는 비츠로테크의 자회사다. 한양이엔지와 한양디지텍은 나로호에 들어가는 부품을 제작한 한양네비콤의 지분을 보유하고 있다. 쎄트렉아이는 위성시스템을... ,http://view.heraldcorp.com/view.php?ud=20130131000232
36,나로테크,"[오늘의 관심종목]비츠로테크, 나로호 타고 '훨훨'",이투데이," 음식관련주, 유통주, 여행주등에 관심을 가질 필요가 있다”고 말했다. 한편 현재 비츠로테크는 한국항공우주연구원과 함께 나로호 개발 사업에 참여하고 있으며 비츠로테크는 메탄로켓, 엔진, 터보펌프등을 개발하고 있다. ",http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=0102&idxno=315040
37,대신네트웍스(주),"대신네트웍스(주), 제천 용두동에 성금 '기탁'",충청일보, ▲ 대신네트웍스(주)전덕흥 대표이사(오른쪽)가 박운환 용두동장에게 성금을 전달하고 있다. 사진=제천시제공 대신네트웍스㈜가 충북 제천시 용두동행정복지센터에 이웃돕기 성금 200만원을 기탁했다. 이 회사 전덕흥... ,https://www.ccdailynews.com/news/articleView.html?idxno=2126661
38,대신네트웍스(주),버스정보시스템 담합…대신네트웍스(주) 등 제재,국제뉴스, 지난 2011년 12월 경 대신네트웍스(주) 등 3개 사업자들은 포항시에서 발주한 '버스 정보 시스템 구축 용역 4차 사업' 입찰에 참여했다. (주)세렉스와 대신통신기술㈜은 대신네트웍스(주)가 낙찰받을 수 있도록 들러리로... ,http://www.gukjenews.com/news/articleView.html?idxno=525468
39,대신네트웍스(주),"전덕흥 대신네트웍스 대표, 단양장학회에 200만원 기탁",중부매일," [중부매일 이보환 기자] 전덕흥 대신네트웍스(주) 대표가 단양장학회에 200만원을 기탁했다. 대신네트웍스는 네트워트 유지보수 사업과 영상회의, 키폰, 헤드셋, ERP 등 장비 판매, 네트워크 구축... ",http://www.jbnews.com/news/articleView.html?idxno=822133
40,대신네트웍스(주),"부산폴리텍대-대신통신기술-대신네트웍스, 업무협약 체결",부산일보," 한국폴리텍대학 부산캠퍼스(학장 도재윤)는 대신통신기술(주)(대표이사 김지영)과 대신네트웍스(주)(대표이사 조용호)와 함께 15일, 유기적인 기술정보교류 및 상호협력을 위한 업무협약을 체결했다. 이번 협약식은... ",http://news20.busan.com/controller/newsController.jsp?newsId=20150715000245
41,대신네트웍스(주),[포토뉴스]대신네트웍스㈜ 효자3동 행정복지센터 찾아 후원금 기탁,강원일보, 대신네트웍스(주)(대표:김응수)는 6일 춘천시 효자3동 행정복지센터를 찾아 관내 저소득층 및 복지사각지대 해소를 위한 '춘천인(春1000인) 천원나눔 사업'에 후원금 100만원을 기탁했다. ,http://www.kwnews.co.kr/nview.asp?aid=221050600172
42,대신네트웍스(주),창원시 대신네트웍스 경남그룹사 성품 전달,경남신문," 창원시 대신네트웍스(주)경남그룹사(대표이사 김영식)는 18일 창녕군 성산·대지면의 어려운 가정 4곳을 방문, 친환경쌀(10㎏), 누룽지(2㎏), 양파즙(50봉), 떡국(2㎏), 라면 등 성품을 전달했다. 김병희 기자 ",http://www.knnews.co.kr/news/articleView.php?idxno=1133944
43,대신네트웍스(주),"대신네트웍스(주), 단양장학회에 200만원 기탁",충북일보," 단양장학회는 대신네트웍스(주) 전덕홍 대표가 14일 지역인재 육성을 위해 써달라며 단양장학회에 200만원의 장학금을 기탁했다. 대신네트웍스는 네트워트 유지보수 사업과 영상회의, 키폰, 헤드셋, ERP 등 장비 판매... ",http://www.inews365.com/news/article.html?no=559310
44,대신네트웍스(주),창원 대신네트웍스 성품 전달,경남매일신문," 창원시 소재 대신네트웍스(주)경남그룹사는 연말을 맞아 1사1촌 자매결연 마을인 창녕군 성곡ㆍ모산마을 어려운 가정 4가구를 방문해 성곡친환경쌀(10㎏), 오색고을누룽지(2㎏), 창녕양파사랑 양파즙(50봉)... ",http://www.gnmaeil.com/news/articleView.html?idxno=267575
45,대신네트웍스(주),"화성산업 창업 62주년 기념식..."" 4차 산업혁명시대 새 비즈니스 모델 창출하...",영남일보," 기념식에서는 우수 협력업체로 선정된 <주>대맥건설산업(대표 황길수), 다온토건<주>(대표 권봉식), 오엔건설<주>(대표 지정용), 대신네트웍스<주>(대표 장우혁), 삼화건업<주>(대표 변화곤) 등 10개 업체에 대해 감사패를... ",https://www.yeongnam.com/web/view.php?key=20200901010000096
46,대신네트웍스(주),"[13일 낙찰/계약 동향] 함라면 신목리 1036-1번지 외 1개소 배수로정비공사, ...",블록체인밸리," ▲ 낙찰업체 : 대신네트웍스(주), 계약금액 : 66,574,950(원), 계약명 : 2020년 상반기 방범용 CCTV 신규설치. 계약기관 : 인천광역시 미추홀구, 계약일자 : 2020-05-11, 계약방법 : 제한경쟁, 발주처(수요기관) : 인천광역시... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=113452
47,도미닉팜,[현장 통신] '이곳이 도미닉 윌킨스의 도시입니까?' 애틀란타 스테이트 팜 아...,루키," 휴먼 하이라이트 필름 도미닉 윌킨스가 뛰었고 알 호포드와 조쉬 스미스, 폴 밀샙이 뛰던 시절 동부를... 스테이트 팜 아레나는 애틀란타의 다운타운에 위치해 있다. 지척에는 미식축구 팀 팔콘스의 홈구장 메르세데스... ",http://www.rookie.co.kr/news/articleView.html?idxno=36501
48,도미닉팜,"엘리트 골퍼들의 낙원, 주피터 라이프",골프다이제스트," 도미닉 보젤리(Dominic Bozzelli)는 PGA투어에서 형편이 나아지자 친구인 개빈 홀(Gavin Hall)을 2년 동안 자기 집에서 지내게 했다. 물론 집세는 받지 않았다. ""그는 투어에 진출하는 게 얼마나 힘든지 알고 있다. 고맙게도 나를... ",http://www.golfdigest.co.kr/news/articleView.html?idxno=39386
49,도미닉팜,"기고 | 데이터, '지속가능한 농업' 위한 해법",CIO Korea," 카카오와 팜 오일과 같은 작물들은 감시의 눈이 닿지 않는 열대 환경에서 재배된다. 이에 대한 해법 중... 매니저인 도미닉 버스콜은 “우리의 영농은 전형적인 곡창지대 농업이었다. 즉, 생산가능한 톤수에 기초한... ",https://www.ciokorea.com/news/213169
50,도미닉팜,"“이제는 집을 출력한다”… 미국, 3D 프린팅 주택 화제",한국무역신문, ICC의 최고경영자(CEO)인 도미닉 심스는 “표준이 몇 년 안에 완성되면 ICC는 이 표준을 사용해 3D 프린팅 건축물에 대한 규제 프레임워크를 만들 계획”이라고 밝혔다.아직까지 미국에서는 목조 주택이 표준이고 대중의... ,http://www.weeklytrade.co.kr/news/view.html?section=1&category=136&item=&no=75580
51,도미닉팜,"미국 캘리포니아 지역 시장, 연예인과 성추문에 사퇴",서울신문언론사 선정, 미국 캘리포니아주 윈저시의 시장 도미닉 포폴리(39)가 9명의 여성을 성적으로 괴롭혔다는 혐의에 시장직을... 아브라함은 플로리다주 팜 비치에서 포폴리로부터 지난 3월 성폭력 피해를 입었다고 주장했다. 아브라함의... ,https://www.seoul.co.kr/news/newsView.php?id=20210524500176&wlog_tag3=naver
52,도미닉팜,"[주말엔 뭐하지?] '계절의 여왕' 5월 첫째주...달빛야행, 튤립정원, 피카소.....",오피니언뉴스, 받은 도미닉 쿡 감독이 메가폰을 잡았고 '킬러의 보디가드' 각본을 쓴 톰 오코너가 참여하며 이목을 집중시킨다. 실화에 바탕을 둔 스토리로 손에 땀을 쥐게 하는 서스펜스와 스릴을 선사할 것으로 기대를 모으고 있는... ,http://www.opinionnews.co.kr/news/articleView.html?idxno=49443
53,도미닉팜,"패배 후 타격코치 2명 해고, 뉴욕 메츠에 대체 무슨 일이?",OSEN, 새로운 타격코치로 마이너리그 타격 코디네이터 휴 쿼틀바움(43)과 팜 디렉터 케빈 하워드(40)를... 709) 도미닉 스미스(.222 2홈런 .593) 제임스 맥캔(.215 1홈런 .543) 등 주력 타자 대부분이 부진에 빠져있다. 시즌 전... ,http://www.osen.co.kr/article/G1111572853
54,도미닉팜,"전 롯데 레일리, 시범경기 첫 실점",스포츠동아, 6회초에도 마운드에 오른 레일리는 도미닉 스미스를 삼진 처리한 뒤 켄트 이매뉴얼과 교체되며 마운드를 내려왔다. 휴스턴은 5-4로 이겨 레일리는 홀드를 추가했다. 올 시범경기 3홀드째다. 레일리는 앞선... ,https://sports.donga.com/article/all/20210323/106029234/1
55,도미닉팜,"윤여정, SAG→英 아카데미 조연상 석권..이제 오스카다 [★FOCUS]",스타뉴스," 윤여정은 '종말'의 니암 알가르, '어느 소녀 이야기'의 코사 알리, '보랏 서브시퀀트 무비필름'의 마리아 바카로바, '유다 그리고 블랙 메시아'의 도미닉 피시백, '카운티 라인스'의 애슐리 매더퀴와 경쟁을 펼쳤다.... ",http://star.mt.co.kr/stview.php?no=2021041207033963206
56,도미닉팜,올해 첫 등판 디그롬 '2이닝 3K 무실점'-그레인키 '1이닝 1K 1실점',스포티비뉴스, 그레인키는 도미닉 스미스를 삼진으로 잡고 이날 이닝을 끝냈다. 디그롬은 1회말 호세 시리를 유격수 직선타로 잡으며 출발했다. 호세 알투베를 1루수 땅볼로 처리했다. 카일 터커에게 볼넷을 줬으나 율리 구리엘을... ,http://www.spotvnews.co.kr/?mod=news&act=articleView&idxno=407857
57,디지탈OA우리사무기,"[29일 낙찰/계약 동향] 원주공공하수처리장 시설물 준설용역(1차), 2020학년도...",블록체인밸리," ▲ 낙찰업체 : 디지탈OA(우리사무기), 계약금액 : 7,260,000(원), 계약명 : 2020학년도 인천백운초등학교 디지털복합기 임대계약. 계약기관 : 인천광역시북부교육청 인천백운초등학교, 계약일자 : 2020-02-21, 계약방법... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=102674
58,디지탈OA우리사무기,"[1일 낙찰/계약 동향] K-IFRS 종업원 급여 계리평가서비스 용역 계약, 본사 2...",블록체인밸리," ▲ 낙찰업체 : 현대종합사무기, 계약금액 : 9,240,000(원), 계약명 : 2020학년도 천안가온초 복사기 임차 용역... ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 3,960,000(원), 계약명 : 2020학년도 행정실, 교무실 복사기... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=103173
59,디지탈OA우리사무기,"[28일 낙찰/계약 동향] 2020학년도 호평초 학교전산망 및 교육정보화기자재, ...",블록체인밸리," ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 4,752,000(원), 계약명 : 2020학년도 하안북중 복사기임대 용역... ▲ 낙찰업체 : 우리사무기, 계약금액 : 11,550,000(원), 계약명 : 2020학년도 디지털복합기 임차용역. 계약기관... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=102652
60,디지탈OA우리사무기,"[17일 낙찰/계약 동향] 황곡초 공기청정기 임차 및 유지관리 용역 계약(안), ...",블록체인밸리," ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 6,468,000(원), 계약명 : 2020학년도 도덕초 복합기 프린터 임대... ▲ 낙찰업체 : 평택종합사무기, 계약금액 : 10,080,000(원), 계약명 : 현화초 2020학년도 복사기 임대 관리 계약.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=101314
61,디지탈OA우리사무기,"[5일 낙찰/계약 동향] 2020학년도 서울신양초등학교 소방안전관리 용역 계약,...",블록체인밸리," ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 5,280,000(원), 계약명 : 2020학년도 빛가온유치원 디지털복사기... ▲ 낙찰업체 : (주)광명사무기, 계약금액 : 6,240,000(원), 계약명 : 2020학년도 복합기 임대 유지보수 계약.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=103427
62,디지탈OA우리사무기,"[8일 낙찰/계약 동향] 2020학년도 어린이 놀이시설 안전관리 용역, 2020년 선...",블록체인밸리," ▲ 낙찰업체 : KOREA OA, 계약금액 : 9,741,600(원), 계약명 : 2020학년도 천안새샘초등학교 사무기기 임대 계약.... ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 4,752,000(원), 계약명 : 광명초 2020학년도 복합기 임대 용역 계약.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=103893
63,디지탈OA우리사무기,"[7일 낙찰/계약 동향] 2020학년도 영등포중학교 기계경비용역 계약, 2020학년...",블록체인밸리," ▲ 낙찰업체 : 주식회사 태성디앤에스, 계약금액 : 1,716,000(원), 계약명 : 2020학년도 컴퓨터 및 사무기기... ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 6,600,000(원), 계약명 : 2020학년도 하안중 하안중 전자복사기 임대... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=103892
64,디지탈OA우리사무기,[24일 낙찰/계약 동향] 수질오염총량관리 시행계획 2020년 배출삭감시설 모니...,블록체인밸리," ▲ 낙찰업체 : 디지탈OA시스템, 계약금액 : 1,584,000(원), 계약명 : 2020학년도 교육행정실 복합기 렌탈 계약... pc,cctv사무기기등) 유지보수 용역 계약 체결. 계약기관 : 충청남도교육청 충청남도아산교육지원청... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=102331
