,company,title,source,head,url
10,(주)뉴엘전자,<업계화제> 異種업체간 공동마케팅 활발,연합뉴스," 이날 대한펄프(주)가 1회용기저귀 신제품 ‘뉴엘핀스’를 출시 기념으로 36개들이 1통을 사는 소비자... 이 관계자는 올들어 이미 (주)한국코카콜라와 (주)나이키스포츠, (주)진로쿠어스와 (주)대우전자 등도 이같은... ",https://n.news.naver.com/mnews/article/001/0003830907?sid=101
11,(주)뉴엘전자,IoT 상용화 붐…'블루투스5.0' 등장,CCTV뉴스," 삼성전자는 자사의 통합 사물인터넷 모듈인 '아틱'과 시그폭스 기술을 접목할 계획이라고 발표한 바... 웨이트리스는 영국 캠브리지 주변의 ARM과 뉴엘(Nuel), CSR(캠브리지 실리콘 라디오) 등이 주축이 돼 만든 개방형... ",http://www.cctvnews.co.kr/news/articleView.html?idxno=67133
12,(주)뉴엘전자,"맥도날드, 시카고 도심으로 본사 이전",파이낸셜뉴스," 람 이매뉴엘 시카고 시장은 ""맥도날드는 오늘날 글로벌 마켓에서 성공하기 위해 재능, 기술, 교통... 미국의 대표적인 전자기업 제너럴 일렉트릭(GE)은 현재 코네티컷 주 페어필드에 있는 본사를 보스턴으로 옮길... ",http://www.fnnews.com/news/201606141804186479
13,(주)뉴엘전자,"美 맥도날드, 시카고 도심으로 본사 이전...대기업 본사 이전 '붐'",파이낸셜뉴스," 람 이매뉴엘 시카고 시장은 ""맥도날드는 오늘날 글로벌 마켓에서 성공하기 위해 재능, 기술, 교통... 미국의 대표적인 전자기업 제너럴 일렉트릭(GE)은 현재 코네티컷 주 페어필드에 있는 본사를 보스턴으로 옮길... ",http://www.fnnews.com/news/201606141531042363
14,(주)뉴엘전자,"IoT 시대, 망 비즈니스도 뜬다",IT조선," 손영권 삼성전자 전략혁신센터(SSIC) 사장은 ""시그폭스의 기술이 사물인터넷 시대에 네트워크 확장에 있어... 웨이트리스는 영국 캠브리지 주변의 ARM과 뉴엘(Nuel), CSR(캠브리지 실리콘 라디오) 등이 주축이 돼 만든... ",http://www.it.co.kr/news/article.html?no=2802456
15,(주)뉴엘전자,"보훈처 장관 사퇴 여론 고조...애플사, 헤드폰 전문업체 비츠 30억 달러에 인...",VOA, 미국의 전자업체 애플이 헤드폰 전문업체 비츠를 30억 달러에 인수합니다. 진행자) 미국 보훈병원의 실태를... 이매뉴엘 시장이 결국 이에 승복한 겁니다. 진행자) 그러면 총기판매상 개업을 전면 허용하는 건가요?기자) 몇... ,http://www.voakorea.com/content/article/1925361.html
16,(주)뉴엘전자,3월 9일 모닝뉴스 헤드라인,라디오코리아, 2.프리우스 차량 사고는 도요타 자동차가 토랜스 북미 본사에서 전자제어 시스템에 문제가 없다는 공개... 4.버락 오바마 대통령의 오른팔로 꼽히는 램 이매뉴엘 백악관 비서실장이 민주당 내에서 조차 비난을 받으며... ,http://www.radiokorea.com/main/news/news_articles.asp?category=headline_news&seq=3161
17,(주)동원파츠,[2020년 4월 16일 워크넷 채용정보] (주)청수테크노필·(주)동원파츠·(주)아...,뉴스투데이," 1만세로 382-31 ▷고용형태: 기간의 정함이 없는 근로계약 ▷ 급여: 월급 2,050,000원 이상 기본급 기준(상여금 별도 : 300%) 면접 후 결정 가능 ▷근무형태 : 주 5일 근무(8시 30분~17시 30분) ■ (주)동원파츠 ▷모집부문... ",https://www.news2day.co.kr/151317
18,(주)동원파츠,"시흥시, 강소기업유겅 디딤돌 사업 참여기업 (주)유압사랑 대통령 포장",경인일보, 또 최근 2년간 110%에 이르는 괄목할만한 성장으로 11명의 일자리를 창출하는 등 지역경제 활성화에 기여한 공로도 인정받았다.시는 지난해에도 관내 또 다른 사업 참여기업인 (주)동원파츠가 수상했다고 설명했다.시의... ,http://www.kyeongin.com/main/view.php?key=20190927010009714
19,(주)동원파츠,시흥형 강소기업 대상에 (주)현대기업 등 5곳 선정,기호일보," 이에 따라 공모사업에 신청한 14개의 기업을 대상으로 요건심사 및 현장평가, 발표평가의 3단계 심층평가를 통해 최종 5개 (주)현대기업, (주)유압사랑, (주)동원파츠, 에이스기계 (주)기업을 선정했다. 이번에 선정된... ",http://www.kihoilbo.co.kr/?mod=news&act=articleView&idxno=763028
20,(주)동원파츠,[제57회 무역의 날] 1백만불탑 수상자 명단,한국무역신문, (주)피제이알텍▷    (주)동원파츠▷    (주)중앙플라텍▷    비젼켐(VISIONCHEM)▷    (주)에스비케이▷    GTM-KOREA▷    (주)하나마이▷    가온밸브(주)▷    (주)위즈바이오솔루션▷    (주)리제론▷    (주)... ,http://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=70057
21,(주)동원파츠,뿌리기업 외국인 종사자 '전용쿼터' 신설,라이센스뉴스, 성윤모 산업통상자원부 장관이 용접·표면처리 기술을 활용해 반도체 장비부품인 '샤워해드'를 국산화해 생산하는 경기도 시흥시 시화공단에 위치한 뿌리기업 (주)동원파츠를 방문했다. 앞으로 뿌리산업의 경쟁력을... ,http://www.lcnews.co.kr/news/articleView.html?idxno=8251
22,(주)동원파츠,"경기도, 제조장비 부품국산화 지원···참여기업 모집",서울경제, 지난 2016년 첫 번째 지원기업이었던 (주)동원파츠는 글로벌 반도체장비 업체인 미국의 L사와 국산부품 구매계약을 체결해 지난해 매출 305억 원을 달성했다. 동원파츠는 최근 200만달러 규모의 투자를 유치하고... ,https://www.sedaily.com/NewsView/1VGL4TOA46
23,(주)동원파츠,"경기도, 최근 1년간 677명의 일자리창출한 44개 기업 '일자리우수기업 인증'",한국경제," 경기도는 (주)동원파츠, 엠에이티플러스(주) 등 최근 1년 간 직원을 신규 채용해 일자리창출에 기여한 도내 44개 기업을 대상으로 '2018년도 상반기 일자리우수기업 인증 수여식'을 진행했다고 25일 발표했다. 동원파츠는... ",http://news.hankyung.com/article/201806252337h
24,(주)동원파츠,"제주인적자원개발위, 제조업분과위원회 1차 회의 개최",헤드라인제주," 제조업 부가가치 창출 비중이 전국에서 가장 높은 경기지역 통계청(2017) 지역소득계정, 경기도 부가가치 생산비중 37.1%(전국 29.7%)의 우수산업체((주)동원파츠)를 벤치마킹 시찰하는 등 다양한 활동을 전개했다. 특히... ",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=359957
25,(주)동원파츠,제주지역인적자원개발위원회 제조업분과위원회 위원장에 김영선씨 선출,뉴제주일보," 진행했으며, 제조업 부가가치 창출 비중이 전국에서 가장 높은 경기지역 통계청(2017) 지역소득계정, 경기도 부가가치 생산비중 37.1%(전국 29.7%)의 우수산업체((주)동원파츠)를 벤치마킹 시찰하는 등 다양한 활동을 했다. ",http://www.jejuilbo.net/news/articleView.html?idxno=118663
26,(주)동원파츠,경기 '일자리 창출' 모범中企 인증,시민일보, (주) ▲(주)동원파츠 ▲(주)에프씨아이 ▲(주)드림 ▲(주)디알젬 ▲(주)니코메디칼 ▲(주)이엔에스코리아 ▲(주)에이씨에스 ▲써멀마스터(주) ▲(주)케이알시스 ▲아이씨티웨이(주) ▲(주)금성보안 ▲(주)비올... ,http://www.siminilbo.co.kr/news/articleView.html?idxno=569659
27,(주)삼우전자,"영광, ㈜삼우전자 투자유치로 대마산단 활력",스카이데일리, 이건후기자(gmfrelxp2@naver.com) 기사입력 2022-05-27 15:15:49 ▲ 영광군이 (주)삼우전자와 투자협약을 체결했다. [영광군청] 전라남도 영광군은 25일 알루미늄 부품 생산업체인 ㈜삼우전자(대표 김동수)와 투자협약을... ,http://www.skyedaily.com/news/news_view.html?ID=158082
28,(주)삼우전자,"농산물 물류 등 5개 기업, 전남에 1584억 투자",아시아투데이," 지속적인 사룟값 인상으로 힘든 축산 농가를 위해 단미사료, 미생물 발효 사료 등 품질 좋은 사료를 저렴한 가격에 공급하겠다는 계획이다.광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에... ",https://www.asiatoday.co.kr/view.php?key=20220601010000063
29,(주)삼우전자,"농산물 물류 등 5개 기업, 전남에 1천584억 투자",브레이크뉴스," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다.... ",http://www.breaknews.com/899198
30,(주)삼우전자,"농산물 물류 등 5개 기업, 전남에 1천584억 투자",남도일보," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다. 이를 기반으로 기존 납품업체인 삼성전자를 비롯한... ",http://www.namdonews.com/news/articleView.html?idxno=683609
31,(주)삼우전자,"전남도, 농산물 물류 등 5개 기업과... '1천584억 원 규모' 서면 투자협약 체...",뉴스워커," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다. 이를 기반으로 기존 납품업체인 삼성전자를 비롯한... ",http://www.newsworker.co.kr/news/articleView.html?idxno=160283
32,(주)삼우전자,"전남도, 5개 기업과 1584억 원 규모 서면 투자협약 체결",뉴스웨이," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다. 이를 기반으로 기존 납품업체인 삼성전자를 비롯한... ",http://www.newsway.co.kr/news/view?tp=1&ud=2022053114435838634
33,(주)삼우전자,"전남도, 농산물 물류 등 5개 기업, 전남에 1천584억 투자",불교공뉴스," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다. 이를 기반으로 기존 납품업체인 삼성전자를 비롯한... ",http://www.bzeronews.com/news/articleView.html?idxno=519298
34,(주)삼우전자,"전남도, 농산물 물류 기업 5곳과 투자협약",시사매거진," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다. 이를 기반으로 기존 납품업체인 삼성전자를 비롯한... ",http://www.sisamagazine.co.kr/news/articleView.html?idxno=447711
35,(주)삼우전자,"전남도, 농산물 물류 등 5개 기업 1584억 투자협약",중도일보," 광주에 본사를 둔 (주)삼우전자는 영광 대마산단의 전기자동차산업단지에 160억 원을 투입, 전기자동차와 가전제품에 쓰이는 압출 알루미늄 생산공장을 신설한다. 이를 기반으로 기존 납품업체인 삼성전자를 비롯한... ",http://www.joongdo.co.kr/web/view.php?key=20220601010008343
36,(주)삼우전자,지역 오피니언 리더들 '화합 홀인원'… 가천대 이길여 총장배 골프대회 성료,경인일보," 배동만(4기·미리내목재 대표이사)씨가 메달리스트를, 정봉균(8기·(주)삼우전자산업 대표)씨가 준우승을 차지했다. 이명옥 동문(5기·(주)엠제이산업 대표이사)은 홀인원을 기록했다. 롱기스트(파5홀에서 티샷을 가장... ",http://www.kyeongin.com/main/view.php?key=20170530010010509
37,(주)세우인코퍼레이션,[제58회 무역의 날] 1천만불탑 수상자 명단,한국무역신문, 에프▷    (주)삼코▷    (주)삼현▷    (주)새한마이크로텍▷    주식회사서울정광▷    (주)성창사▷    (주)세기콘트롤▷    (주)세우인코퍼레이션▷    주식회사셀바이오휴먼텍▷    (주)스마일게이트... ,http://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=77536
38,(주)세우인코퍼레이션,강소기업 9곳 ‘신보스타기업’ 선정,영남일보," 제조업체 <주>세우인코퍼레이션 △초정밀 절삭·절단공구 및 반도체·자동차부품용 금형 제조업체 <주>21세기 △2차전지 생산용 정밀금형 및 자동화장비, 기계부품 제조업체 <주>유진테크놀로지 등 독자적인 사업영역을... ",http://www.yeongnam.com/mnews/newsview.do?mode=newsView&newskey=20191115.010130716120001
39,(주)세우인코퍼레이션,힘스 수주공시 - OLED 디스플레이 공정 장비 12.6억원 (매출액대비 3.55%),한국경제," 계약 상대방은 (주)세우인코퍼레이션이고, 계약금액은 12.6억원 규모로 최근 힘스 매출액 354.6억원 대비 약 3.55% 수준이다. 이번 계약의 기간은 2019년 10월 28일 부터 2020년 05월 30일까지로 약 7개월이다. 한편 이번... ",https://www.hankyung.com/finance/article/201910298645L
40,(주)세우인코퍼레이션,"5월,무역채용시장 취업 노려볼까",한국경제, (주)세우인코퍼레이션은 이달 31일까지 해외영업/수출업무를 담당할 신입/경력사원을 모집한다. 근무형태는 정규직이며 26세 이상 35세 이하의 2，3년제 대졸 이상자라면 누구나 지원 가능하고 영어가능자，... ,http://www.hankyung.com/news/app/newsview.php?aid=201005199086i
41,(주)세우인코퍼레이션,"2019년 청년친화강소기업 1,127곳 선정",오피니언뉴스, (주)세신정밀 (주)세우인코퍼레이션 (주)세움 (주)세이디에스 (주)세이프텍리서치 (주)센서시스템기술 (주)센텍 (주)셀메이트 (주)소다시스템 (주)쉘보드 (주)스톤인테그리티 (주)스틸리언 (주)시몬스 (주)시스윈일렉트로닉스... ,http://www.opinionnews.co.kr/news/articleView.html?idxno=12478
42,(주)스마트클린테크,"[금일 산업계 주요기사] ""5년간 2조원 투자"" LG, '클린테크' 육성… KT, 초정...",청년일보," 인상과 주 52시간제 확대에 대해 속도 조절이 필요하다고 언급했다는 소식이 전해졌다. ◆ ""5년간 2조 원 투자""… LG, 미래 성장동력 '클린테크' 육성 29일 LG그룹에 따르면 최근 석유화학 사업을 논의하는 자리에서... ",https://www.youthdaily.co.kr/news/article.html?no=104463
43,(주)스마트클린테크,"클린테크 스타트업 ㈜투웰코퍼레이션, 시드 투자 유치",벤처스퀘어," ㈜투웰코퍼레이션(대표 정민호)은 중고 의류 수거 및 리세일을 서비스하는 클린테크 스타트업으로 자사... 소프트랜더스(주)(글로벌 리로케이션 플랫폼), ㈜제이알디웍스(스마트 아이돌봄 서비스 홈조리원 모바일... ",https://www.venturesquare.net/845261
44,(주)스마트클린테크,"클린테크 스타트업 ‘이큐브랩’, 130억 원 규모 시리즈 B 투자유치",플래텀," 클린테크 스타트업 ‘이큐브랩(Ecube Labs)’이 DS자산운용, 오픈워터인베스트먼트, BSK인베스트먼트... 다만 전통적인 ‘주 1회 수거’와 같은 고정형 수거 서비스가 아니라 스마트센서를 활용하여 ‘가득 찼을 때’만... ",https://platum.kr/archives/171791
45,(주)스마트클린테크,[전격 비교]삼성에너지트랜지션 vs 미래에셋클린테크 펀드,비즈니스워치," 최근 일주일 차를 두고 출시된 삼성에너지트랜지션펀드와 미래에셋클린테크펀드를 비교해봤습니다. ◇ 올... 시스템 분산화와 관련된 기업으로 스마트파워, 네트워크, 새로운 에너지 저장기술 및 운송수단, 전가차배터리... ",http://news.bizwatch.co.kr/article/market/2021/02/09/0004
46,(주)스마트클린테크,'선택과 집중' 구광모 체제 4년…LG가 바뀌었다,미디어펜," 스마트폰 사업을 지난해 4월 과감하게 정리하며 업계를 놀라게 했고, 이후에도 태양광과 차량용 무선충전 등 성과가 부진한 사업에서 손을 떼며 거침없는 행보를 보여왔다. 28일 서울 마곡 LG사이언스파크에서 (주)LG... ",http://www.mediapen.com/news/view/734466
47,(주)스마트클린테크,(영상)구광모의 '선택과 집중'...미래비전·수익성 다 잡았다,이데일리, 스마트폰·태양광 등 적자사업을 접고 인공지능(AI)·바이오·클린테크 등 차별화된 미래 성장 동력을 구축할 신사업에 과감한 투자를 단행했다는 평가다. 실적도 크게 향상됐다. 회장 취임 이듬해인 2019년 그룹... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03673606632366312
48,(주)스마트클린테크,[미리보는 이데일리 신문] 회장님도 못 피했다 대출 ‘高금리 폭탄’,이데일리," 집중…클린테크에 5년간 2조 투자 ‘미래 대비’ -롯데케미칼, 배터리 소재 사업 키운다 전혜액 유기용매... 더 스마트하게 -국내 스타트업 생태계 확장 이끈다 -ESG위원회 출범 1년…‘함께 멀리’ 의지 다진다 -협력사... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03696566632366640
49,(주)스마트클린테크,[화제의 IT키워드]환경 지킴이 클린테크?2019 주목할 국산 신차·TV시장서 세...,IT조선, [편집자 주] 2018년 12월 23일 IT조선을 찾은 네티즌이 가장 많이 관심을 가졌던 키워드는 ‘클린테크’... 텀블러 크기의 이스트림은 강이나 계곡같은 물에 4시간 반 정도 담가두면 스마트폰을 충전할 수 있으며... ,http://it.chosun.com/site/data/html_dir/2018/12/23/2018122301604.html
50,(주)스마트클린테크,"클린테크 그룹, 2011 글로벌 클린테크 100대 기업 선정 발표",뉴시스," 워터, 스마트 수송분야 등의 글로벌 투자동향에 대해 통찰을 제공한다. i3 플랫폼은 기업, 투자자, 클린테크기술 생태계내 관계들에게 웹기반으로 종합적인 최신식 정보, 이해를 제공한다.... ",https://n.news.naver.com/mnews/article/003/0004142585
51,(주)스마트클린테크,세계 ‘클린테크’ 투자 43% 증가,헤럴드POP," 태양광, 바이오 연료, 전기자동차, 스마트 그리드 등 ‘클린테크’(청정에너지 기술) 부문에 대한 전세계 벤처 투자액이 지난 2분기 20억2000만 달러를 기록, 지난해 같은 기간보다 43% 증가한 것으로 나타났다. 2일... ",http://biz.heraldm.com/common/redirect.jsp?category_id=010104010000&news_id=20100703000011
52,(주)에이엘텍,"이주의 주식시장은? 원숭이두창, 코로나 재확산 이슈 속 진단키트 관련주 강세...",금강일보," 종가 기준으로 지난 1일(2,305.42)에 이어 2거래일째 연저점을 경신했으며, 2020년 11월 2일(2,300.16) 이후 1년... 코스닥 거래량 상위 30종목은 이트론, 대성엘텍, KH 건설, 캠시스, 이화전기, 시노펙스, 에스와이, 3S... ",http://www.ggilbo.com/news/articleView.html?idxno=921760
53,(주)에이엘텍,"이주의 주식시장은? 코스피 2500 무너져.. 화물연대 총파업 종료, 곡물 관련주...",금강일보," 국제 곡물가격 상승과 일주일째로 접어드는 화물연대의 파업이 식료품 생산에 차질을 줄 것이라는 예상... 대성엘텍, KG ETS, 애드바이오텍, 퓨런티어, SM Life Design, 에이프로젠 H&G, 오스템 순이었다. 이날... ",http://www.ggilbo.com/news/articleView.html?idxno=918121
54,(주)에이엘텍,자율주행 관련주 고속질주 계속되나...인포뱅크ㆍ대성엘텍ㆍ디와이 등 '들썩',핀포인트뉴스, 시민 호응도와 주행 안전성 등을 고려해 단계적으로 운행 대수를 확대한다는 계획이다. 한편 자율주행 관련주는 인포뱅크 대성엘텍  모바일어플라이언스 디와이 파인디지털 에이테크솔루션 등이 거론된다. ,http://www.pinpointnews.co.kr/news/articleView.html?idxno=122139
55,(주)에이엘텍,"자율주행차, 강남 도심 누빈다… 인포뱅크·대성엘텍 등 관련주 '씽씽'",머니S언론사 선정, 이외 인포뱅크(20.48%) 대성엘텍(14.79%) 모바일어플라이언스(10.30%) 디와이(7.70%) 파인디지털(7.02%) 에이테크솔루션(6.04%) 등도 동반 상승세다. 전날 국토교통부는 서울시가 현대자동차·기아와 손잡고 서울 강남구와 서초구... ,http://moneys.mt.co.kr/news/mwView.php?no=2022061009551133916
56,(주)에이엘텍,'신바람난' 대성엘텍·모바일어플라이언스·디와이... '한숨절로' 캠시스·삼...,핀포인트뉴스," 10일 텐배거퀀트의 기술지표에 따르면 자율주행차 관련주인 대성엘텍의 기술력점수(TSS)는 9.4점... 이외에 모트렉스, 유니퀘스트, 오비고, 앤씨앤, 유니트론텍, 세코닉스, 켐트로닉스, 한컴MDS, 파인디지털, 디에이테... ",http://www.pinpointnews.co.kr/news/articleView.html?idxno=122054
57,(주)에이엘텍,골든크로스 종목 대성엘텍ㆍ에스트래픽 상승...HLB테라퓨틱스ㆍ녹십자홀딩스2...,핀포인트뉴스," 대성엘텍은 자율주행 관련주로 거론된다. 이날 자율주행 관련주 에이테크놀로지, 디와이 등도 상승세를 탔다. 골든크로스는 단기(20일) 이동평균선이 장기(60일) 이동평균선을 돌파하는 경우의 종목이다. 이는 단기... ",http://www.pinpointnews.co.kr/news/articleView.html?idxno=120612
58,(주)에이엘텍,"이주의 주식시장은? 원숭이두창 관련주 강세 지속, 노터스 계속되는 상한가, ...",금강일보," 쌍방울, 에이프로젠 MED, 신한 인버스 2X 천연가스 선물 ETN, 고려산업, 광명전기, 아남전자, 국보... 코스닥에서는 노터스, 서암기계공업, 대성엘텍, 서연탑메탈, 삼성스팩4호가 상한가를 달성했다. 노터스는... ",http://www.ggilbo.com/news/articleView.html?idxno=915840
59,(주)에이엘텍,3월 마지막 주 슈퍼주총…SK·기아·카카오·LG 등 1546개 상장사 집중,일간NTN, 다음은 다음 주 시장별 주총 개최 상장사 일정이다． ◇유가증권시장 28일  ▲경방  ▲씨제이대한통운... 동아엘텍  ▲테크윙  ▲에이피티씨  ▲다믈멀티미디어  ▲이엔드디  ▲파인테크닉스  ▲남화산업  ▲우리넷... ,http://www.intn.co.kr/news/articleView.html?idxno=2021430
60,(주)에이엘텍,"[마감종합기사] 상한가 3종목, 제네시스 수소차 개발 중돈 검토 보도에 수소차...",금강일보," 동아엘텍, 헬릭스미스, 비에이치아이 순이었다. 코스피는 전날보다 20.69포인트(0.69%) 오른 3,020.24에 장을 마쳤다. 배당락일을 하루 앞두고 기관은 1조5190억원을 순매수하며 지수 상승을 견인했다. 외국인도... ",http://www.ggilbo.com/news/articleView.html?idxno=887661
61,(주)에이엘텍,[자율주행차 관련주] 전일대비 1.39% 상승...드림텍은 3.93% 상승,핀포인트뉴스, 91% △텔레칩스 +1.31% △기아 +1.05% △대성엘텍 +1.02% △코리아에프티 +0.80% △라닉스 +0.46% △엠씨넥스 +0.20% △삼성전자 -0.26% △디에이테크놀로지 -0.72% △THE MIDONG -1.07% △SK하이닉스 -1.67% 등이다. ,http://www.pinpointnews.co.kr/view.php?ud=20211205150434654accfd60e02_45
62,(주)에이켐테크놀로지,창화철강 등 17개사 코스닥등록 신규신청,연합뉴스," 새한에이켐, 영화직물, 해외무역 등 6개사, 벤처기업부문에 디지탈 에프케이, 버추얼텍, ㈜심텍... 한편 증권업협회는 등록예비심사 청구사들 가운데 유니와이드 테크놀로지, ㈜비비컴, 나눔기술 등 3개사가... ",https://n.news.naver.com/mnews/article/001/0004480938?sid=101
63,(주)우진코아,3월 마지막 주 슈퍼주총…SK·기아·카카오·LG 등 1546개 상장사 집중,일간NTN, 다음은 다음 주 시장별 주총 개최 상장사 일정이다． ◇유가증권시장 28일  ▲경방  ▲씨제이대한통운... 현대백화점  ▲코아스  ▲새론오토모티브  ▲지에스  ▲엘아이지넥스원  ▲디아이씨  ▲LF  ▲우진... ,http://www.intn.co.kr/news/articleView.html?idxno=2021430
64,(주)우진코아,저평가된 중소형株에 '시선 집중' … 코아로직ㆍ대교 등 실적 탄탄,한국경제, 대한투자증권은 이날 저평가되고 실적이 양호한 중소형주로 휴먼텍코리아 코아로직 티엘아이 우진ACT 한솔LCD 등을 추천했다. 대신증권도 투자자들이 관심을 가질만한 우량종목군으로 대교 Fnc코오롱 한일이화 대덕GDS... ,http://www.hankyung.com/news/app/newsview.php?aid=2006090735001
65,(주)우진코아,"이주의 주식시장은? 한국비엔씨 계속되는 급등, LG전자-애플카 이슈, 에이치엘...",금강일보," 이엔드디(+16.75%)는 벨기에에 본사를 둔 유미코아와 이차전지 전구체 공급을 포함해 양사간 전략적... 일진하이솔루스, 우진, 대유플러스, 팬오션, KODEX 코스닥150 레버리지, TYM 순이었다. 코스닥 거래량 상위... ",http://www.ggilbo.com/news/articleView.html?idxno=867136
